GCA_013795795.1_ASM1379579v1,plasmid_novel_4204f75c392bde35a1d1663c61906664,0
GCA_013795795.1_ASM1379579v1,plasmid_AA336,3
GCA_013795795.1_ASM1379579v1,plasmid_AG799,0
GCA_013899605.1_ASM1389960v1,plasmid_AA304,0
GCA_013899605.1_ASM1389960v1,plasmid_AB442,0
GCA_013830785.1_ASM1383078v1,plasmid_AA279,7
GCA_013830785.1_ASM1383078v1,plasmid_AA474,1
GCA_013830785.1_ASM1383078v1,plasmid_AC510,0
GCA_013830785.1_ASM1383078v1,plasmid_AA179,0
GCA_013830785.1_ASM1383078v1,plasmid_AA738,1
GCA_013830785.1_ASM1383078v1,plasmid_AE638,0
GCA_013830785.1_ASM1383078v1,plasmid_novel_6a5d54fde33211a060e4d5147c8ed563,0
GCA_013830785.1_ASM1383078v1,plasmid_AG658,0
GCA_013789905.1_ASM1378990v1,plasmid_AB685,0
GCA_013789905.1_ASM1378990v1,plasmid_AA747,1
GCA_013789905.1_ASM1378990v1,plasmid_AB238,0
GCA_013789905.1_ASM1378990v1,plasmid_AA674,0
GCA_013789905.1_ASM1378990v1,plasmid_AA324,1
GCA_013789905.1_ASM1378990v1,plasmid_AD167,0
GCA_013789905.1_ASM1378990v1,plasmid_AC748,0
GCA_013742835.1_ASM1374283v1,plasmid_AD306,0
GCA_013742835.1_ASM1374283v1,plasmid_AB043,0
GCA_013742835.1_ASM1374283v1,plasmid_novel_c55ae1ebdf7babb94daf80e57d1566d1,0
GCA_013742835.1_ASM1374283v1,plasmid_AA102,0
GCA_013742835.1_ASM1374283v1,plasmid_novel_d42f74ceff5ab6253948d23b1d5440eb,0
GCA_013742835.1_ASM1374283v1,plasmid_AA537,0
GCA_013742835.1_ASM1374283v1,plasmid_novel_349f27b0ae4729af2c68f40a4e524a9e,1
GCA_013900245.1_ASM1390024v1,plasmid_AA282,0
GCA_013900245.1_ASM1390024v1,plasmid_AA378,0
GCA_013730915.1_ASM1373091v1,plasmid_AA747,0
GCA_013823975.1_ASM1382397v1,plasmid_AA302,0
GCA_013748455.1_ASM1374845v1,plasmid_AA171,1
GCA_013748455.1_ASM1374845v1,plasmid_novel_4204f75c392bde35a1d1663c61906664,0
GCA_013748455.1_ASM1374845v1,plasmid_AA336,3
GCA_013748455.1_ASM1374845v1,plasmid_AG799,0
GCA_013729295.1_ASM1372929v1,plasmid_novel_98eefbd3c392cd5dfe7d674ad3b03397,1
GCA_013729295.1_ASM1372929v1,plasmid_AD481,0
GCA_013729295.1_ASM1372929v1,plasmid_novel_f91ea1c29a1e894176ea5fdad2a5e750,0
GCA_013827205.1_ASM1382720v1,plasmid_AB685,0
GCA_013827205.1_ASM1382720v1,plasmid_AA161,0
GCA_014131475.1_ASM1413147v1,plasmid_AC082,0
GCA_014109065.1_ASM1410906v1,plasmid_AA179,0
GCA_014109065.1_ASM1410906v1,plasmid_AB714,0
GCA_013821185.1_ASM1382118v1,plasmid_AA304,0
GCA_013821185.1_ASM1382118v1,plasmid_AA747,1
GCA_013821185.1_ASM1382118v1,plasmid_AB442,0
GCA_013783905.1_ASM1378390v1,plasmid_AA297,1
GCA_013815865.1_ASM1381586v1,plasmid_AA304,0
GCA_013815865.1_ASM1381586v1,plasmid_AE864,1
GCA_013785265.1_ASM1378526v1,plasmid_AE638,0
GCA_013785265.1_ASM1378526v1,plasmid_AE233,0
GCA_014109025.1_ASM1410902v1,plasmid_novel_7a1af33b3342c908e9bf7941d4e14d24,0
GCA_014109025.1_ASM1410902v1,plasmid_AD465,0
GCA_014109025.1_ASM1410902v1,plasmid_AD167,1
GCA_014109025.1_ASM1410902v1,plasmid_AB718,2
GCA_014109025.1_ASM1410902v1,plasmid_AA583,0
GCA_013803905.1_ASM1380390v1,plasmid_AA302,0
GCA_014131555.1_ASM1413155v1,plasmid_AB685,0
GCA_014131555.1_ASM1413155v1,plasmid_AE638,0
GCA_014131555.1_ASM1413155v1,plasmid_AC082,0
GCA_014131555.1_ASM1413155v1,plasmid_AA172,0
GCA_013750815.1_ASM1375081v1,plasmid_AA620,0
GCA_013750815.1_ASM1375081v1,plasmid_AA337,13
GCA_013750815.1_ASM1375081v1,plasmid_AA336,0
GCA_013922765.1_ASM1392276v1,plasmid_AB002,0
GCA_014168735.1_ASM1416873v1,plasmid_AA474,0
GCA_014168735.1_ASM1416873v1,plasmid_AC129,0
GCA_013821835.1_ASM1382183v1,plasmid_novel_7cc4d29fcd394476a5a4e90beb95caac,0
GCA_013821835.1_ASM1382183v1,plasmid_AA516,0
GCA_014168855.1_ASM1416885v1,plasmid_AA297,1
GCA_013891215.1_ASM1389121v1,plasmid_AA473,0
GCA_013891215.1_ASM1389121v1,plasmid_AD312,0
GCA_013891215.1_ASM1389121v1,plasmid_AC082,3
GCA_014131495.1_ASM1413149v1,plasmid_AC512,0
GCA_014131495.1_ASM1413149v1,plasmid_AE638,0
GCA_014131495.1_ASM1413149v1,plasmid_AA297,1
GCA_013832285.1_ASM1383228v1,plasmid_AB685,0
GCA_013832285.1_ASM1383228v1,plasmid_AA319,2
GCA_013832285.1_ASM1383228v1,plasmid_AC510,0
GCA_013832285.1_ASM1383228v1,plasmid_novel_8e7a24fdb38a0c4f3d08e52786feea26,0
GCA_013832285.1_ASM1383228v1,plasmid_AG799,0
GCA_013795285.1_ASM1379528v1,plasmid_AA179,2
GCA_013798625.1_ASM1379862v1,plasmid_AA176,1
GCA_013898915.1_ASM1389891v1,plasmid_AA380,0
GCA_013898915.1_ASM1389891v1,plasmid_AG659,1
GCA_013729535.1_ASM1372953v1,plasmid_AA735,0
GCA_013751495.1_ASM1375149v1,plasmid_AA304,0
GCA_013751495.1_ASM1375149v1,plasmid_AE638,0
GCA_014131655.1_ASM1413165v1,plasmid_AA977,0
GCA_013890395.1_ASM1389039v1,plasmid_AA304,1
GCA_013890395.1_ASM1389039v1,plasmid_AB442,0
GCA_013890395.1_ASM1389039v1,plasmid_AC509,0
GCA_013890395.1_ASM1389039v1,plasmid_AA378,0
GCA_013795065.1_ASM1379506v1,plasmid_AA038,0
GCA_013795065.1_ASM1379506v1,plasmid_novel_943f8628c9820bec9a9c6ffc92babcf9,1
GCA_013795065.1_ASM1379506v1,plasmid_AG400,1
GCA_013893495.1_ASM1389349v1,plasmid_AB448,0
GCA_013893495.1_ASM1389349v1,plasmid_AB239,0
GCA_013899145.1_ASM1389914v1,plasmid_AA474,2
GCA_013899145.1_ASM1389914v1,plasmid_AE638,0
GCA_013899145.1_ASM1389914v1,plasmid_AC509,0
GCA_013899145.1_ASM1389914v1,plasmid_AA979,0
GCA_013899145.1_ASM1389914v1,plasmid_AA378,1
GCA_013899145.1_ASM1389914v1,plasmid_AA175,0
GCA_013797045.1_ASM1379704v1,plasmid_AA378,0
GCA_013592195.1_ASM1359219v1,plasmid_AC247,0
GCA_013592195.1_ASM1359219v1,plasmid_AA304,3
GCA_013592195.1_ASM1359219v1,plasmid_AA674,0
GCA_013592195.1_ASM1359219v1,plasmid_AB002,1
GCA_013592195.1_ASM1359219v1,plasmid_AC621,1
GCA_013592195.1_ASM1359219v1,plasmid_AA372,1
GCA_013592195.1_ASM1359219v1,plasmid_AG799,0
GCA_014108945.1_ASM1410894v1,plasmid_AA474,2
GCA_014108945.1_ASM1410894v1,plasmid_AA302,0
GCA_014108945.1_ASM1410894v1,plasmid_AB233,0
GCA_013895455.1_ASM1389545v1,plasmid_AA998,1
GCA_013895455.1_ASM1389545v1,plasmid_AA749,0
GCA_013895455.1_ASM1389545v1,plasmid_AE197,0
GCA_014169395.1_ASM1416939v1,plasmid_AB713,0
GCA_014169395.1_ASM1416939v1,plasmid_AD312,1
GCA_014169395.1_ASM1416939v1,plasmid_AA474,2
GCA_011849985.2_ASM1184998v2,plasmid_AA345,0
GCA_013822325.1_ASM1382232v1,plasmid_AA998,1
GCA_011843745.2_ASM1184374v2,plasmid_AA345,0
GCA_013832525.1_ASM1383252v1,plasmid_AA749,0
GCA_013832525.1_ASM1383252v1,plasmid_AA378,0
GCA_013752075.1_ASM1375207v1,plasmid_AC315,0
GCA_013752075.1_ASM1375207v1,plasmid_AA474,2
GCA_013752075.1_ASM1375207v1,plasmid_AA334,1
GCA_013752075.1_ASM1375207v1,plasmid_AA282,1
GCA_013752075.1_ASM1375207v1,plasmid_AA336,0
GCA_012849755.1_ASM1284975v1,plasmid_novel_fe591f59b848ecaa962c4945bfb835f6,0
GCA_012849755.1_ASM1284975v1,plasmid_AA346,0
GCA_013893695.1_ASM1389369v1,plasmid_AA747,0
GCA_013752295.1_ASM1375229v1,plasmid_AA378,0
GCA_013742135.1_ASM1374213v1,plasmid_AA334,0
GCA_013742135.1_ASM1374213v1,plasmid_AA579,0
GCA_013742135.1_ASM1374213v1,plasmid_AA282,3
GCA_013742135.1_ASM1374213v1,plasmid_AB686,0
GCA_013884735.1_ASM1388473v1,plasmid_AA304,0
GCA_013900005.1_ASM1390000v1,plasmid_AA474,1
GCA_013900005.1_ASM1390000v1,plasmid_AA302,1
GCA_013900005.1_ASM1390000v1,plasmid_novel_2d79a318a46dee1e7db61b55cfa2e816,0
GCA_013740395.1_ASM1374039v1,plasmid_AB443,0
GCA_013740395.1_ASM1374039v1,plasmid_AF098,1
GCA_013740395.1_ASM1374039v1,plasmid_AB595,0
GCA_013740395.1_ASM1374039v1,plasmid_AA378,4
GCA_014170975.1_ASM1417097v1,plasmid_AA159,0
GCA_014170975.1_ASM1417097v1,plasmid_AA324,0
GCA_014170975.1_ASM1417097v1,plasmid_AA147,0
GCA_014168955.1_ASM1416895v1,plasmid_AB685,0
GCA_014168955.1_ASM1416895v1,plasmid_AA171,2
GCA_014168955.1_ASM1416895v1,plasmid_AA579,0
GCA_014168955.1_ASM1416895v1,plasmid_AA977,0
GCA_013835585.1_ASM1383558v1,plasmid_AD672,0
GCA_013835585.1_ASM1383558v1,plasmid_AA168,0
GCA_013783465.1_ASM1378346v1,plasmid_AA474,0
GCA_013735655.1_ASM1373565v1,plasmid_AA425,3
GCA_013735655.1_ASM1373565v1,plasmid_AG340,0
GCA_013735655.1_ASM1373565v1,plasmid_AB111,0
GCA_013735655.1_ASM1373565v1,plasmid_AA056,3
GCA_013735655.1_ASM1373565v1,plasmid_AB036,0
GCA_013735655.1_ASM1373565v1,plasmid_AF591,0
GCA_013735655.1_ASM1373565v1,plasmid_novel_537e47abc422bc83dacfc934e30a5332,0
GCA_013735655.1_ASM1373565v1,plasmid_AA378,0
GCA_013735655.1_ASM1373565v1,plasmid_AA810,0
GCA_013885915.1_ASM1388591v1,plasmid_AA747,0
GCA_013833985.1_ASM1383398v1,plasmid_AD484,0
GCA_013818265.1_ASM1381826v1,plasmid_AA378,1
GCA_013741855.1_ASM1374185v1,plasmid_AA334,0
GCA_013741855.1_ASM1374185v1,plasmid_AA579,0
GCA_013741855.1_ASM1374185v1,plasmid_AA282,3
GCA_013741855.1_ASM1374185v1,plasmid_AB686,0
GCA_013727075.1_ASM1372707v1,plasmid_AA747,1
GCA_013832965.1_ASM1383296v1,plasmid_AA749,0
GCA_013832965.1_ASM1383296v1,plasmid_AA378,0
GCA_013824985.1_ASM1382498v1,plasmid_novel_cc5a010639e28fcbcf05a5d0e7bc42c3,0
GCA_013824985.1_ASM1382498v1,plasmid_AA738,2
GCA_013824985.1_ASM1382498v1,plasmid_AG658,0
GCA_013824985.1_ASM1382498v1,plasmid_AE682,0
GCA_013824985.1_ASM1382498v1,plasmid_AA674,0
GCA_013824985.1_ASM1382498v1,plasmid_AA343,0
GCA_013824985.1_ASM1382498v1,plasmid_AA378,0
GCA_013791985.1_ASM1379198v1,plasmid_AA474,4
GCA_013791985.1_ASM1379198v1,plasmid_AA329,0
GCA_013786165.1_ASM1378616v1,plasmid_AD672,1
GCA_013786165.1_ASM1378616v1,plasmid_AA579,0
GCA_013786165.1_ASM1378616v1,plasmid_AA976,0
GCA_013806085.1_ASM1380608v1,plasmid_AB745,0
GCA_013806085.1_ASM1380608v1,plasmid_AA304,0
GCA_013806085.1_ASM1380608v1,plasmid_AB442,0
GCA_013806085.1_ASM1380608v1,plasmid_AB002,0
GCA_014131635.1_ASM1413163v1,plasmid_AA337,1
GCA_014131635.1_ASM1413163v1,plasmid_AC511,0
GCA_013816045.1_ASM1381604v1,plasmid_AA302,0
GCA_013899165.1_ASM1389916v1,plasmid_AC082,1
GCA_014169175.1_ASM1416917v1,plasmid_AA579,0
GCA_014169175.1_ASM1416917v1,plasmid_AA977,0
GCA_014169175.1_ASM1416917v1,plasmid_AC748,0
GCA_013812015.1_ASM1381201v1,plasmid_AB044,0
GCA_014170615.1_ASM1417061v1,plasmid_AA474,0
GCA_014170615.1_ASM1417061v1,plasmid_AA179,5
GCA_014170615.1_ASM1417061v1,plasmid_AA378,0
GCA_013725775.1_ASM1372577v1,plasmid_AA304,0
GCA_013786125.1_ASM1378612v1,plasmid_AA378,0
GCA_014169195.1_ASM1416919v1,plasmid_AA173,1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,0
GCA_014169195.1_ASM1416919v1,plasmid_AA352,1
GCA_013803745.1_ASM1380374v1,plasmid_AA302,0
GCA_013813585.1_ASM1381358v1,plasmid_AA152,0
GCA_013813585.1_ASM1381358v1,plasmid_AA302,1
GCA_013815445.1_ASM1381544v1,plasmid_AA304,0
GCA_014109665.1_ASM1410966v1,plasmid_AB685,0
GCA_014109665.1_ASM1410966v1,plasmid_AA345,0
GCA_014109665.1_ASM1410966v1,plasmid_AB443,0
GCA_014109665.1_ASM1410966v1,plasmid_AA971,0
GCA_014109665.1_ASM1410966v1,plasmid_AB239,0
GCA_014109665.1_ASM1410966v1,plasmid_AA979,0
GCA_014169775.1_ASM1416977v1,plasmid_AA474,0
GCA_014169775.1_ASM1416977v1,plasmid_novel_c72adf95289e79258bad2c7bdd52deeb,0
GCA_013923405.1_ASM1392340v1,plasmid_AA179,3
GCA_014168595.1_ASM1416859v1,plasmid_AA474,0
GCA_014168595.1_ASM1416859v1,plasmid_AA176,3
GCA_013790405.1_ASM1379040v1,plasmid_AF267,0
GCA_013790405.1_ASM1379040v1,plasmid_AA282,0
GCA_013790405.1_ASM1379040v1,plasmid_AA297,2
GCA_013790405.1_ASM1379040v1,plasmid_AB233,0
GCA_013790405.1_ASM1379040v1,plasmid_AC662,0
GCA_014168835.1_ASM1416883v1,plasmid_AB685,0
GCA_014168835.1_ASM1416883v1,plasmid_AA171,2
GCA_014168835.1_ASM1416883v1,plasmid_AA579,0
GCA_014168835.1_ASM1416883v1,plasmid_AA977,0
GCA_014168835.1_ASM1416883v1,plasmid_AC509,0
GCA_013829445.1_ASM1382944v1,plasmid_AA811,0
GCA_013829445.1_ASM1382944v1,plasmid_AB229,1
GCA_013829445.1_ASM1382944v1,plasmid_AG658,1
GCA_013829445.1_ASM1382944v1,plasmid_AA316,1
GCA_013829445.1_ASM1382944v1,plasmid_AB715,0
GCA_013829445.1_ASM1382944v1,plasmid_AA810,1
GCA_014109125.1_ASM1410912v1,plasmid_AA179,3
GCA_014109005.1_ASM1410900v1,plasmid_AB685,0
GCA_014109005.1_ASM1410900v1,plasmid_novel_83f4d7aa23b8b47945b77d81f8735307,0
GCA_014109005.1_ASM1410900v1,plasmid_AD465,0
GCA_014109005.1_ASM1410900v1,plasmid_AD167,1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,2
GCA_014109005.1_ASM1410900v1,plasmid_AA583,0
GCA_008275005.1_ASM827500v1,plasmid_AB951,0
GCA_014169695.1_ASM1416969v1,plasmid_AB060,0
GCA_014169695.1_ASM1416969v1,plasmid_AD487,0
GCA_014169695.1_ASM1416969v1,plasmid_AA176,1
GCA_014169695.1_ASM1416969v1,plasmid_AA329,4
GCA_014169695.1_ASM1416969v1,plasmid_AC305,2
GCA_014169435.1_ASM1416943v1,plasmid_AA337,3
GCA_014169435.1_ASM1416943v1,plasmid_AA336,5
GCA_014169435.1_ASM1416943v1,plasmid_AE971,1
GCA_013886475.1_ASM1388647v1,plasmid_AA304,0
GCA_013886475.1_ASM1388647v1,plasmid_AB442,0
GCA_013886475.1_ASM1388647v1,plasmid_AB002,0
GCA_013900025.1_ASM1390002v1,plasmid_AA304,0
GCA_013889395.1_ASM1388939v1,plasmid_AA302,0
GCA_013819985.1_ASM1381998v1,plasmid_AB448,0
GCA_013819985.1_ASM1381998v1,plasmid_AB239,0
GCA_014170595.1_ASM1417059v1,plasmid_AA319,0
GCA_014170595.1_ASM1417059v1,plasmid_AA474,3
GCA_014170595.1_ASM1417059v1,plasmid_AA175,1
GCA_013886595.1_ASM1388659v1,plasmid_AA619,0
GCA_013886595.1_ASM1388659v1,plasmid_AA302,1
GCA_013888235.1_ASM1388823v1,plasmid_AA302,0
GCA_013822575.1_ASM1382257v1,plasmid_AA998,2
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,0
GCA_013822575.1_ASM1382257v1,plasmid_AA516,0
GCA_013822575.1_ASM1382257v1,plasmid_AA521,0
GCA_013898135.1_ASM1389813v1,plasmid_AB685,0
GCA_013898135.1_ASM1389813v1,plasmid_AC977,0
GCA_013898135.1_ASM1389813v1,plasmid_AA161,1
GCA_013898135.1_ASM1389813v1,plasmid_AA316,0
GCA_014131615.1_ASM1413161v1,plasmid_AA171,1
GCA_014131615.1_ASM1413161v1,plasmid_AA179,0
GCA_014131615.1_ASM1413161v1,plasmid_AE928,0
GCA_014131615.1_ASM1413161v1,plasmid_AA352,2
GCA_013790245.1_ASM1379024v1,plasmid_AB685,0
GCA_013790245.1_ASM1379024v1,plasmid_AA476,0
GCA_013790245.1_ASM1379024v1,plasmid_AA667,0
GCA_013790245.1_ASM1379024v1,plasmid_AA747,1
GCA_013790245.1_ASM1379024v1,plasmid_AA474,0
GCA_013790245.1_ASM1379024v1,plasmid_AC512,0
GCA_013790245.1_ASM1379024v1,plasmid_AB238,0
GCA_013790245.1_ASM1379024v1,plasmid_AA351,0
GCA_013790245.1_ASM1379024v1,plasmid_AA977,0
GCA_013790245.1_ASM1379024v1,plasmid_AB446,0
GCA_013732175.1_ASM1373217v1,plasmid_AB444,0
GCA_013732175.1_ASM1373217v1,plasmid_AA971,0
GCA_013732175.1_ASM1373217v1,plasmid_AA552,1
GCA_013732175.1_ASM1373217v1,plasmid_AA172,0
GCA_013732175.1_ASM1373217v1,plasmid_AA579,0
GCA_013732175.1_ASM1373217v1,plasmid_AA336,0
GCA_013824345.1_ASM1382434v1,plasmid_novel_0b051d631c1f3fb74f875e3623f54a0b,0
GCA_013824345.1_ASM1382434v1,plasmid_AA886,0
GCA_013824345.1_ASM1382434v1,plasmid_AA181,0
GCA_013886735.1_ASM1388673v1,plasmid_AA304,0
GCA_013805505.1_ASM1380550v1,plasmid_AD669,0
GCA_014170695.1_ASM1417069v1,plasmid_AA474,1
GCA_014170695.1_ASM1417069v1,plasmid_AA175,0
GCA_014170695.1_ASM1417069v1,plasmid_AG799,0
GCA_013790285.1_ASM1379028v1,plasmid_AC148,0
GCA_013790285.1_ASM1379028v1,plasmid_AB696,0
GCA_013790285.1_ASM1379028v1,plasmid_AA321,1
GCA_013829905.1_ASM1382990v1,plasmid_AB190,0
GCA_013812575.1_ASM1381257v1,plasmid_AC247,0
GCA_013812575.1_ASM1381257v1,plasmid_AC770,0
GCA_013812575.1_ASM1381257v1,plasmid_novel_0c387593a10eb09716a0396eb75fd6e0,2
GCA_013812575.1_ASM1381257v1,plasmid_AA551,0
GCA_013812575.1_ASM1381257v1,plasmid_AA316,0
GCA_013812575.1_ASM1381257v1,plasmid_AA372,0
GCA_013812575.1_ASM1381257v1,plasmid_novel_547ffdbfb0085d8cca7198cc494b8f49,0
GCA_014169095.1_ASM1416909v1,plasmid_AA171,2
GCA_014169095.1_ASM1416909v1,plasmid_AA474,0
GCA_014169095.1_ASM1416909v1,plasmid_AA579,0
GCA_014169095.1_ASM1416909v1,plasmid_AA977,0
GCA_013899265.1_ASM1389926v1,plasmid_AD690,0
GCA_014131515.1_ASM1413151v1,plasmid_AA336,1
GCA_013899825.1_ASM1389982v1,plasmid_AA304,0
GCA_013893255.1_ASM1389325v1,plasmid_AA152,0
GCA_013893255.1_ASM1389325v1,plasmid_AD481,0
GCA_013893255.1_ASM1389325v1,plasmid_AA302,0
GCA_013996855.1_ASM1399685v1,plasmid_AD466,0
GCA_013996855.1_ASM1399685v1,plasmid_AB050,0
GCA_013996855.1_ASM1399685v1,plasmid_AB595,0
GCA_013996855.1_ASM1399685v1,plasmid_AA749,0
GCA_013827445.1_ASM1382744v1,plasmid_AA279,0
GCA_013812225.1_ASM1381222v1,plasmid_AA143,0
GCA_013812225.1_ASM1381222v1,plasmid_AA189,0
GCA_013812225.1_ASM1381222v1,plasmid_AA551,0
GCA_013812225.1_ASM1381222v1,plasmid_AA336,0
GCA_013812225.1_ASM1381222v1,plasmid_AB062,0
GCA_013812225.1_ASM1381222v1,plasmid_AB233,0
GCA_013899985.1_ASM1389998v1,plasmid_novel_3a6d6cc6b7b3be4ab0894362693b4f19,0
GCA_013899985.1_ASM1389998v1,plasmid_AA302,0
GCA_013899985.1_ASM1389998v1,plasmid_AA372,0
GCA_013806525.1_ASM1380652v1,plasmid_AB745,0
GCA_013806525.1_ASM1380652v1,plasmid_AA304,0
GCA_013806525.1_ASM1380652v1,plasmid_AB442,0
GCA_013806525.1_ASM1380652v1,plasmid_AB002,0
GCA_013748665.1_ASM1374866v1,plasmid_AA173,1
GCA_013748665.1_ASM1374866v1,plasmid_AA941,1
GCA_013748665.1_ASM1374866v1,plasmid_AA336,2
GCA_013802065.1_ASM1380206v1,plasmid_AB685,0
GCA_013802065.1_ASM1380206v1,plasmid_AA474,5
GCA_013802065.1_ASM1380206v1,plasmid_AA537,0
GCA_013802065.1_ASM1380206v1,plasmid_AG658,0
GCA_013802065.1_ASM1380206v1,plasmid_AA579,0
GCA_013802065.1_ASM1380206v1,plasmid_AA551,0
GCA_013802065.1_ASM1380206v1,plasmid_AA316,5
GCA_013802065.1_ASM1380206v1,plasmid_AB686,0
GCA_013802065.1_ASM1380206v1,plasmid_AE864,1
GCA_013802065.1_ASM1380206v1,plasmid_AA979,0
GCA_008275105.1_ASM827510v1,plasmid_AB951,0
GCA_014171015.1_ASM1417101v1,plasmid_AA747,0
GCA_014171015.1_ASM1417101v1,plasmid_AA581,0
GCA_014171015.1_ASM1417101v1,plasmid_AA282,0
GCA_014171015.1_ASM1417101v1,plasmid_AA336,0
GCA_014171015.1_ASM1417101v1,plasmid_AC662,0
GCA_013801205.1_ASM1380120v1,plasmid_AD481,0
GCA_013801205.1_ASM1380120v1,plasmid_AC510,0
GCA_013801205.1_ASM1380120v1,plasmid_AA176,1
GCA_013801205.1_ASM1380120v1,plasmid_AA162,0
GCA_013801205.1_ASM1380120v1,plasmid_AA155,0
GCA_013804445.1_ASM1380444v1,plasmid_AD669,0
GCA_013899185.1_ASM1389918v1,plasmid_AC082,1
GCA_014131535.1_ASM1413153v1,plasmid_AA337,4
GCA_014131535.1_ASM1413153v1,plasmid_AB446,0
GCA_013727815.1_ASM1372781v1,plasmid_AC025,0
GCA_013727815.1_ASM1372781v1,plasmid_AA142,0
GCA_013727815.1_ASM1372781v1,plasmid_AC044,0
GCA_013727815.1_ASM1372781v1,plasmid_AA336,1
GCA_013837755.1_ASM1383775v1,plasmid_AB685,0
GCA_013837755.1_ASM1383775v1,plasmid_AA159,0
GCA_013837755.1_ASM1383775v1,plasmid_AA304,0
GCA_013837755.1_ASM1383775v1,plasmid_AA977,0
GCA_013837755.1_ASM1383775v1,plasmid_AB239,0
GCA_013837755.1_ASM1383775v1,plasmid_AA979,0
GCA_013744185.1_ASM1374418v1,plasmid_AB111,0
GCA_013744185.1_ASM1374418v1,plasmid_AA033,1
GCA_013744185.1_ASM1374418v1,plasmid_AD484,0
GCA_013744185.1_ASM1374418v1,plasmid_AA449,0
GCA_013827685.1_ASM1382768v1,plasmid_AA279,0
GCA_014169995.1_ASM1416999v1,plasmid_AD158,0
GCA_014169575.1_ASM1416957v1,plasmid_AB685,0
GCA_014169575.1_ASM1416957v1,plasmid_AA171,2
GCA_014169575.1_ASM1416957v1,plasmid_AD481,0
GCA_014169575.1_ASM1416957v1,plasmid_AA579,0
GCA_014169575.1_ASM1416957v1,plasmid_AA977,0
GCA_014169575.1_ASM1416957v1,plasmid_AA336,8
GCA_014169575.1_ASM1416957v1,plasmid_AA352,0
GCA_014169575.1_ASM1416957v1,plasmid_AC748,0
GCA_014109625.1_ASM1410962v1,plasmid_AA302,2
GCA_014109625.1_ASM1410962v1,plasmid_AA182,0
GCA_013823865.1_ASM1382386v1,plasmid_AB685,0
GCA_013601135.1_ASM1360113v1,plasmid_AA159,0
GCA_013601135.1_ASM1360113v1,plasmid_AD669,0
GCA_013601135.1_ASM1360113v1,plasmid_AB233,0
GCA_013749975.1_ASM1374997v1,plasmid_AA332,0
GCA_013749975.1_ASM1374997v1,plasmid_AD669,0
GCA_013749975.1_ASM1374997v1,plasmid_novel_6846917b2969973e7228bab252406934,1
