SRR5168210,plasmid_AA171,CP021689.1,10128,136359
SRR5168210,plasmid_AB445,no_correct_alignments,0,0
SRR5168210,plasmid_AB446,no_correct_alignments,0,0
SRR11949256,plasmid_AA176,CP056525.1,122853,136793
SRR11949256,plasmid_AA176,CP056524.1,32221,136793
SRR11949256,plasmid_AA579,CP056526.1,4074,4201
SRR3999086,plasmid_AA552,CP018977.1,57916,58229
SRR3999086,plasmid_AA735,CP018978.1,115717,115970
SRR3999086,plasmid_AA735,CP018979.1,7596,115970
SRR11949248,plasmid_AA941,CP056493.1,10803,23023
SRR11949248,plasmid_AA941,CP056492.1,23173,23023
SRR11949248,plasmid_AA941,CP056494.1,1443,23023
SRR11949248,plasmid_AC512,CP056493.1,12246,12246
SRR11949248,plasmid_AA336,CP056494.1,70465,101133
SRR11949248,plasmid_AA336,CP056493.1,30570,101133
SRR11949248,plasmid_novel_9bb70579ad2b3b5905c4ef22667e5de9,CP056493.1,14103,14103
DRR199263,plasmid_AB685,no_correct_alignments,0,0
DRR199263,plasmid_AA171,AP022033.1,98322,97410
DRR199263,plasmid_AA171,AP022032.1,5064,97410
DRR199263,plasmid_AA579,AP022035.1,4087,4214
DRR199263,plasmid_AA977,AP022034.1,5167,5294
SRR3999062,plasmid_AA619,CP018950.1,34893,34893
SRR3999062,plasmid_AA171,CP018952.1,127734,126735
SRR3999062,plasmid_AA171,CP018953.1,12016,126735
SRR3999062,plasmid_AA356,CP018949.1,16559,16686
SRR3999062,plasmid_AA977,no_correct_alignments,0,0
SRR11949134,plasmid_AB685,CP056580.1,1549,1676
SRR11949134,plasmid_AA171,CP056579.1,113474,112899
SRR11949134,plasmid_AA171,CP056578.1,14314,112899
SRR11949134,plasmid_AA977,no_correct_alignments,0,0
SRR11948872,plasmid_AA171,CP056316.1,80953,83881
SRR11948872,plasmid_AA171,CP056315.1,21259,83881
SRR11948872,plasmid_AB444,CP056319.1,5444,5571
SRR11948872,plasmid_AA971,CP056318.1,5716,5843
SRR11948872,plasmid_AA552,CP056317.1,54737,56863
SRR11948872,plasmid_AA552,CP056316.1,4383,56863
SRR11948872,plasmid_AA579,CP056320.1,4084,4211
SRR3999061,plasmid_AA747,CP019013.1,109057,109184
SRR3999061,plasmid_AB692,no_correct_alignments,0,0
SRR3999061,plasmid_AA735,CP019014.1,137098,139149
SRR3999061,plasmid_AA735,CP019015.1,5064,139149
SRR2970646,plasmid_AA735,CP013657.1,137615,137749
SRR3465539,plasmid_AA474,CP015161.1,87445,87450
SRR3465539,plasmid_AA337,CP015160.1,176440,163247
SRR3465539,plasmid_AA337,CP015159.1,12162,163247
DRR192221,plasmid_AA179,AP022362.1,48915,29800
DRR192221,plasmid_AA579,no_correct_alignments,0,0
DRR192221,plasmid_AA735,AP022362.1,119408,101986
SRR4025855,plasmid_AB685,no_correct_alignments,0,0
SRR4025855,plasmid_AA171,CP021690.1,135248,134166
SRR4025855,plasmid_AA171,CP021689.1,10128,134166
SRR4025855,plasmid_AB445,no_correct_alignments,0,0
SRR4025855,plasmid_AB446,no_correct_alignments,0,0
DRR199818,plasmid_AB685,no_correct_alignments,0,0
DRR199818,plasmid_AA171,AP022550.1,83339,81650
DRR199818,plasmid_AA171,AP022549.1,13013,81650
DRR199818,plasmid_AC977,AP022551.1,45457,45457
DRR199818,plasmid_AB233,AP022552.1,41554,41656
DRR199806,plasmid_AA173,AP022526.1,42603,42603
DRR199806,plasmid_novel_b3b0b06914fb06b6702f7d6642cc0ba2,AP022526.1,4719,4851
DRR199806,plasmid_AA324,AP022526.1,38172,40992
DRR199806,plasmid_AA324,AP022525.1,2820,40992
SRR3999060,plasmid_AA364,CP018968.1,42963,43072
SRR3999060,plasmid_AA171,CP018969.1,76484,76865
SRR3999060,plasmid_AA171,CP018970.1,6507,76865
SRR3999060,plasmid_AA118,no_correct_alignments,0,0
SRR3999060,plasmid_AA579,CP018966.1,3133,5487
SRR3999060,plasmid_AA977,CP018967.1,5167,5294
SRR3999087,plasmid_AA171,CP018998.1,79516,82048
SRR3999087,plasmid_AA171,CP019000.1,10128,82048
SRR3999087,plasmid_AA579,CP018996.1,4073,4200
SRR3999087,plasmid_AA448,CP018999.1,129587,136240
SRR3999087,plasmid_AA448,CP018998.1,7854,136240
SRR3999087,plasmid_AA448,CP019000.1,8720,136240
SRR3999087,plasmid_AA977,contig_length_below_1k,0,0
SRR3999087,plasmid_AB692,no_correct_alignments,0,0
SRR5167858,plasmid_AB685,no_correct_alignments,0,0
SRR5167858,plasmid_AA860,CP021936.1,137635,191555
SRR5167858,plasmid_AA860,CP021935.1,51371,191555
SRR5167858,plasmid_AA860,CP021937.1,23934,191555
SRR5167858,plasmid_AA579,no_correct_alignments,0,0
SRR5167858,plasmid_AA977,no_correct_alignments,0,0
SRR5167858,plasmid_AC509,no_correct_alignments,0,0
SRR5167858,plasmid_AA735,CP021938.1,74793,151941
SRR5167858,plasmid_AA735,CP021937.1,108746,151941
SRR5167858,plasmid_AA735,CP021935.1,10324,151941
SRR11948784,plasmid_novel_d4c9b9e3ea759b1f21269e4699897eb9,CP056874.1,13621,17425
SRR11948784,plasmid_novel_d4c9b9e3ea759b1f21269e4699897eb9,CP056873.1,6130,17425
SRR11948784,plasmid_AA336,CP056875.1,72052,111403
SRR11948784,plasmid_AA336,CP056874.1,43950,111403
SRR11948784,plasmid_novel_609e0ffdfc4f9c855f4d61f6ef857c7f,CP056874.1,13493,13493
SRR13182991,plasmid_AB685,no_correct_alignments,0,0
SRR13182991,plasmid_AD672,no_correct_alignments,0,0
SRR13182991,plasmid_AA337,CP069488.1,22342,124999
SRR13182991,plasmid_AA337,CP069491.1,1890,124999
SRR13182991,plasmid_AA977,no_correct_alignments,0,0
SRR13182991,plasmid_AA282,no_correct_alignments,0,0
SRR13182991,plasmid_AB446,CP069493.1,5219,5346
SRR13182991,plasmid_AA521,CP069492.1,5251,5378
SRR3999101,plasmid_AB685,no_correct_alignments,0,0
SRR3999101,plasmid_AA171,CP018982.1,90630,91137
SRR3999101,plasmid_AA171,CP018983.1,11571,91137
SRR3999101,plasmid_AA519,no_correct_alignments,0,0
SRR3999101,plasmid_AA579,CP018980.1,4074,4201
SRR3999101,plasmid_AA356,CP018981.1,14029,14052
SRR3999101,plasmid_AA977,no_correct_alignments,0,0
SRR4025862,plasmid_AA171,CP020117.1,79803,96236
SRR4025862,plasmid_AA171,CP020116.1,35072,96236
SRR4025862,plasmid_AA747,CP020118.1,109701,109701
SRR4025862,plasmid_AA552,CP020119.1,50948,51456
SRR4025862,plasmid_AA552,CP020117.1,2249,51456
DRR199371,plasmid_AC044,AP022172.1,12181,17594
DRR199371,plasmid_AC044,AP022171.1,5030,17594
DRR199371,plasmid_AA337,AP022172.1,106616,105509
DRR199371,plasmid_AA337,AP022171.1,20699,105509
DRR199371,plasmid_AA336,AP022172.1,26424,29451
DRR199371,plasmid_AA336,AP022171.1,3027,29451
SRR3999091,plasmid_AA619,CP019016.1,37620,37620
SRR3999091,plasmid_AD548,CP019020.1,17743,17743
SRR3999091,plasmid_AA179,CP019018.1,155835,156222
SRR3999091,plasmid_AA179,CP019020.1,1331,156222
SRR3999091,plasmid_AA738,CP019019.1,196604,196860
SRR3999091,plasmid_AA738,CP019018.1,1787,196860
SRR3999091,plasmid_AA738,CP019017.1,1787,196860
SRR3999091,plasmid_AG658,CP019017.1,26630,26630
SRR3999091,plasmid_AB193,CP019017.1,39469,39672
SRR11948783,plasmid_AC512,CP056871.1,13621,13748
SRR11948783,plasmid_AC512,CP056870.1,2453,13748
SRR11948783,plasmid_AA336,CP056872.1,66658,100857
SRR11948783,plasmid_AA336,CP056871.1,34199,100857
SRR11948783,plasmid_AA174,CP056871.1,26659,32870
SRR11948783,plasmid_AA174,CP056870.1,26963,32870
SRR11948783,plasmid_AA174,CP056872.1,2345,32870
SRR13183024,plasmid_AB685,CP069592.1,1552,1679
SRR13183024,plasmid_AA113,no_correct_alignments,0,0
SRR13183024,plasmid_AA147,CP069591.1,5631,5758
SRR13183024,plasmid_AA735,CP069590.1,121594,124556
SRR13183024,plasmid_AA735,CP069589.1,19533,124556
SRR11949276,plasmid_AA176,CP056305.1,120813,137489
SRR11949276,plasmid_AA176,CP056304.1,31314,137489
SRR11949276,plasmid_AA579,CP056306.1,4074,4201
SRR13182993,plasmid_AA324,CP069584.1,191486,169283
SRR13182993,plasmid_AA324,CP069583.1,34771,169283
SRR13182993,plasmid_AA521,CP069585.1,5251,5378
SRR11148636,plasmid_AA173,CP049079.2,99278,104608
SRR11148636,plasmid_AA173,CP049078.2,4787,104608
SRR11148636,plasmid_AA173,CP049077.2,5577,104608
SRR11148636,plasmid_AA336,CP049078.2,55219,69154
SRR11148636,plasmid_AA336,CP049079.2,16649,69154
SRR5168234,plasmid_AA171,CP020117.1,101025,101655
SRR5168234,plasmid_AA171,CP020116.1,14103,101655
SRR5168234,plasmid_AA171,CP020119.1,2249,101655
SRR5168234,plasmid_AA747,CP020118.1,109701,109701
SRR5168234,plasmid_AA552,CP020119.1,49207,49207
SRR5167859,plasmid_AB685,no_correct_alignments,0,0
SRR5167859,plasmid_AA860,CP021936.1,137635,147002
SRR5167859,plasmid_AA860,CP021935.1,6817,147002
SRR5167859,plasmid_AA860,CP021937.1,23935,147002
SRR5167859,plasmid_AA579,no_correct_alignments,0,0
SRR5167859,plasmid_AA977,no_correct_alignments,0,0
SRR5167859,plasmid_AC509,no_correct_alignments,0,0
SRR5167859,plasmid_AA735,CP021938.1,74660,151798
SRR5167859,plasmid_AA735,CP021937.1,108744,151798
SRR5167859,plasmid_AA735,CP021935.1,10324,151798
SRR3112332,plasmid_AB685,no_correct_alignments,0,0
SRR3112332,plasmid_AA171,CP032202.1,132589,132780
SRR3112332,plasmid_AA171,CP032201.1,10128,132780
SRR3112332,plasmid_AA552,CP032203.1,38142,38734
SRR3112332,plasmid_AA579,no_correct_alignments,0,0
SRR3112332,plasmid_AA977,no_correct_alignments,0,0
SRR5168211,plasmid_AB685,no_correct_alignments,0,0
SRR5168211,plasmid_AA171,CP021690.1,138850,140410
SRR5168211,plasmid_AA171,CP021689.1,19177,140410
SRR5168211,plasmid_AB445,no_correct_alignments,0,0
SRR5168211,plasmid_AB446,no_correct_alignments,0,0
SRR3112329,plasmid_AB685,no_correct_alignments,0,0
SRR3112329,plasmid_AA171,CP027536.1,48327,102680
SRR3112329,plasmid_AA171,CP027537.1,51635,102680
SRR3112329,plasmid_AA171,CP027534.1,12661,102680
SRR3112329,plasmid_AA171,CP027535.1,1625,102680
SRR3112329,plasmid_AA474,CP027535.1,94456,124324
SRR3112329,plasmid_AA474,CP027536.1,22173,124324
SRR3112329,plasmid_AA474,CP027534.1,10330,124324
SRR3112329,plasmid_AA474,CP027537.1,1032,124324
SRR3112329,plasmid_AA977,no_correct_alignments,0,0
SRR3112329,plasmid_AC509,no_correct_alignments,0,0
SRR3112329,plasmid_AB686,no_correct_alignments,0,0
SRR3112329,plasmid_AA147,no_correct_alignments,0,0
SRR3999096,plasmid_AA436,CP018989.1,76355,76788
SRR3999096,plasmid_AA436,CP018991.1,1918,76788
SRR3999096,plasmid_AD158,CP018988.1,34338,34340
SRR3999096,plasmid_AB689,CP018984.1,2571,2698
SRR3999096,plasmid_AA161,CP018987.1,6994,7121
SRR3999096,plasmid_AA324,CP018990.1,141282,164421
SRR3999096,plasmid_AA324,CP018991.1,22930,164421
SRR3999096,plasmid_AA324,CP018989.1,4476,164421
SRR3999096,plasmid_AA147,CP018985.1,5631,5758
SRR3999096,plasmid_AA979,CP018986.1,6075,6202
SRR3999081,plasmid_AA171,CP019009.1,120959,120975
SRR3999081,plasmid_AA171,CP019012.1,19763,120975
SRR3999081,plasmid_AB978,CP019010.1,53906,54160
SRR3999081,plasmid_AA282,CP019011.1,72584,74469
SRR3999081,plasmid_AA282,CP019012.1,3770,74469
DRR199287,plasmid_AA171,AP022045.1,41888,55288
DRR199287,plasmid_AA171,AP022044.1,24224,55288
DRR199287,plasmid_AA163,AP022048.1,3194,3499
DRR199287,plasmid_AA172,AP022045.1,12206,12212
DRR199287,plasmid_AA977,AP022047.1,5167,5306
DRR199287,plasmid_AA336,AP022045.1,64927,65307
DRR199287,plasmid_AA336,AP022044.1,1513,65307
DRR199287,plasmid_AC434,AP022045.1,6473,6473
DRR199287,plasmid_AB446,AP022046.1,5210,5337
