ECO-JSC-MOD-104868_202103232141_30_length_20442_cov_107.649988,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_31_length_20331_cov_106.358102,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_32_length_19358_cov_107.295576,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_34_length_15970_cov_87.434468,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_35_length_14574_cov_89.349659,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_37_length_12740_cov_99.975124,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_38_length_12444_cov_122.136411,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_40_length_11126_cov_89.195583,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_41_length_10959_cov_109.306653,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_45_length_8660_cov_99.498194,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_46_length_7274_cov_108.282201,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_48_length_5243_cov_110.418893,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_51_length_4642_cov_113.739102,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_52_length_4541_cov_684.934588,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_53_length_4433_cov_110.415060,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_54_length_4269_cov_110.102099,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_56_length_3089_cov_89.478752,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_64_length_1412_cov_97.098127,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_65_length_1411_cov_110.850075,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_69_length_830_cov_180.626826,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_70_length_823_cov_107.695710,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_72_length_740_cov_203.743590,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_73_length_731_cov_222.094801,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_74_length_569_cov_57.083333,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_75_length_540_cov_338.356371,chromosome,plascope
ECO-JSC-MOD-104868_202103232141_29_length_22753_cov_193.703431,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_33_length_18205_cov_192.888184,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_36_length_12995_cov_212.931336,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_39_length_11665_cov_197.167328,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_42_length_10678_cov_198.236393,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_43_length_10340_cov_210.171587,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_44_length_10119_cov_190.272555,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_47_length_5768_cov_183.348796,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_49_length_5200_cov_449.543432,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_50_length_4873_cov_192.516472,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_55_length_4141_cov_154.511073,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_57_length_2749_cov_200.858533,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_61_length_1711_cov_182.410649,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_62_length_1513_cov_190.200000,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_66_length_1144_cov_391.642924,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_71_length_746_cov_189.442451,plasmid,plascope
ECO-JSC-MOD-104868_202103232141_58_length_2583_cov_299.777334,unclassified,plascope
ECO-JSC-MOD-104868_202103232141_59_length_2532_cov_505.975153,unclassified,plascope
ECO-JSC-MOD-104868_202103232141_60_length_2403_cov_86.847807,unclassified,plascope
ECO-JSC-MOD-104868_202103232141_63_length_1443_cov_429.509517,unclassified,plascope
ECO-JSC-MOD-104868_202103232141_67_length_939_cov_283.306265,unclassified,plascope
ECO-JSC-MOD-104868_202103232141_68_length_894_cov_204.902081,unclassified,plascope
ECO-JSC-MOD-104872_202103232141_1_length_382540_cov_37.704866,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_2_length_319635_cov_27.746666,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_3_length_314341_cov_34.738204,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_4_length_299850_cov_38.473015,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_5_length_277726_cov_30.536498,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_6_length_254625_cov_28.186821,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_7_length_236286_cov_29.583771,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_8_length_208402_cov_34.324690,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_9_length_204348_cov_32.537115,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_10_length_193031_cov_40.841004,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_11_length_191771_cov_40.358890,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_12_length_186400_cov_32.235038,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_13_length_182081_cov_42.864195,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_14_length_180832_cov_36.021095,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_15_length_176992_cov_39.341582,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_16_length_173474_cov_31.488151,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_17_length_160908_cov_31.173555,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_18_length_136512_cov_28.576421,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_19_length_123969_cov_41.987376,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_20_length_109146_cov_43.350961,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_21_length_103720_cov_43.695580,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_22_length_77607_cov_37.073933,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_23_length_75009_cov_27.856457,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_24_length_74410_cov_29.562334,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_25_length_68558_cov_30.593143,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_26_length_60603_cov_29.786538,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_29_length_41460_cov_39.767489,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_31_length_29819_cov_40.053796,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_33_length_25539_cov_33.930956,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_34_length_16793_cov_37.924563,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_35_length_13213_cov_38.306410,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_36_length_11710_cov_36.667756,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_37_length_11082_cov_54.269605,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_40_length_10513_cov_40.891913,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_41_length_10340_cov_33.998733,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_43_length_8668_cov_38.452567,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_44_length_7697_cov_45.984777,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_45_length_7615_cov_36.934731,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_46_length_4642_cov_36.746769,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_47_length_4269_cov_42.130487,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_48_length_4244_cov_264.380610,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_51_length_2521_cov_35.617430,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_52_length_1432_cov_125.732841,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_53_length_1259_cov_37.635479,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_55_length_1057_cov_66.320408,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_56_length_936_cov_191.039581,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_60_length_768_cov_74.739508,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_61_length_740_cov_82.941176,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_62_length_731_cov_68.756881,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_64_length_620_cov_124.182320,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_66_length_551_cov_116.835443,chromosome,plascope
ECO-JSC-MOD-104872_202103232141_27_length_57303_cov_73.789064,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_28_length_54255_cov_57.490070,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_30_length_38579_cov_62.581372,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_32_length_25551_cov_79.865902,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_38_length_11060_cov_42.213785,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_39_length_10543_cov_56.796139,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_49_length_2796_cov_62.570798,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_50_length_2749_cov_66.396332,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_54_length_1144_cov_120.519213,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_65_length_574_cov_80.871227,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_67_length_526_cov_83.213808,plasmid,plascope
ECO-JSC-MOD-104872_202103232141_42_length_8846_cov_38.045273,unclassified,plascope
ECO-JSC-MOD-104872_202103232141_57_length_905_cov_74.880435,unclassified,plascope
ECO-JSC-MOD-104872_202103232141_58_length_838_cov_88.156373,unclassified,plascope
ECO-JSC-MOD-104872_202103232141_59_length_773_cov_71.099138,unclassified,plascope
ECO-JSC-MOD-104872_202103232141_63_length_722_cov_44.941085,unclassified,plascope
ECO-JSC-MOD-104873_202103232141_1_length_530051_cov_42.324391,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_2_length_347227_cov_47.256071,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_3_length_320104_cov_40.197452,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_4_length_309470_cov_43.032654,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_5_length_302602_cov_45.610181,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_6_length_222123_cov_48.659147,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_7_length_217726_cov_46.354507,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_8_length_191022_cov_44.664333,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_9_length_187196_cov_44.512786,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_10_length_186401_cov_45.483545,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_11_length_186389_cov_42.948162,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_12_length_160563_cov_43.330639,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_13_length_158925_cov_46.662520,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_14_length_151379_cov_42.638220,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_15_length_130060_cov_42.930091,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_16_length_124757_cov_45.237135,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_17_length_124371_cov_47.449861,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_18_length_109141_cov_47.648674,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_19_length_104585_cov_47.478509,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_20_length_104382_cov_41.782350,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_21_length_93412_cov_41.391097,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_22_length_86702_cov_46.806569,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_23_length_65907_cov_41.362677,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_24_length_58935_cov_40.587210,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_26_length_54315_cov_47.852059,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_27_length_40316_cov_52.745048,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_28_length_39626_cov_47.541784,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_29_length_36895_cov_42.921506,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_31_length_34211_cov_46.788276,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_32_length_30941_cov_44.804918,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_33_length_30105_cov_46.860064,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_34_length_27027_cov_40.022820,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_35_length_24893_cov_42.039692,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_36_length_23609_cov_46.480282,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_37_length_23559_cov_48.631590,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_38_length_23180_cov_38.273514,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_39_length_20331_cov_47.876173,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_41_length_17091_cov_44.710885,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_42_length_11147_cov_44.798826,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_43_length_10671_cov_49.566925,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_45_length_7274_cov_47.622065,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_49_length_4648_cov_304.863706,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_50_length_4642_cov_46.378751,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_51_length_4568_cov_46.763750,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_52_length_4269_cov_48.703721,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_54_length_2549_cov_44.304612,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_56_length_1866_cov_44.083287,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_60_length_1259_cov_51.169910,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_62_length_830_cov_82.456839,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_63_length_740_cov_85.042232,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_64_length_731_cov_85.018349,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_65_length_721_cov_69.551242,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_67_length_569_cov_23.609756,chromosome,plascope
ECO-JSC-MOD-104873_202103232141_25_length_55938_cov_44.691377,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_30_length_34500_cov_79.081167,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_40_length_18204_cov_72.714349,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_44_length_10119_cov_72.161522,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_46_length_5768_cov_67.128273,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_47_length_5398_cov_96.487878,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_48_length_5244_cov_262.913683,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_53_length_4164_cov_48.862736,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_57_length_1633_cov_128.092545,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_58_length_1626_cov_5155.160749,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_59_length_1620_cov_70.798445,plasmid,plascope
ECO-JSC-MOD-104873_202103232141_55_length_2532_cov_216.170672,unclassified,plascope
ECO-JSC-MOD-104873_202103232141_61_length_894_cov_96.335373,unclassified,plascope
ECO-JSC-MOD-104873_202103232141_66_length_637_cov_169.412500,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_1_length_532511_cov_29.601321,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_2_length_436879_cov_30.136806,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_3_length_342134_cov_32.704625,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_4_length_245613_cov_34.919942,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_5_length_238200_cov_31.562776,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_6_length_223517_cov_28.407089,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_7_length_222211_cov_36.288974,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_8_length_186504_cov_30.943764,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_9_length_185919_cov_34.383638,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_10_length_180755_cov_32.082600,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_11_length_160762_cov_30.853477,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_12_length_158913_cov_33.860510,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_13_length_156492_cov_28.389138,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_14_length_136520_cov_28.817719,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_15_length_131935_cov_32.735594,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_16_length_124371_cov_35.206398,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_17_length_117618_cov_28.696744,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_18_length_115240_cov_33.280915,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_19_length_109255_cov_35.320239,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_20_length_108554_cov_32.390046,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_21_length_93411_cov_28.459886,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_22_length_83904_cov_34.887626,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_23_length_81423_cov_34.908133,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_24_length_65908_cov_30.014066,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_25_length_63391_cov_33.459804,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_28_length_40410_cov_33.142538,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_29_length_39279_cov_35.759502,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_30_length_34210_cov_34.332640,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_31_length_29945_cov_34.433541,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_32_length_23609_cov_34.438127,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_33_length_21466_cov_35.083968,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_34_length_20585_cov_30.336600,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_35_length_20332_cov_34.859689,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_36_length_17114_cov_35.330340,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_37_length_16542_cov_34.862314,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_38_length_16242_cov_32.925580,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_39_length_15970_cov_27.831498,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_40_length_14675_cov_28.852583,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_41_length_13010_cov_26.945643,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_42_length_12951_cov_36.949511,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_43_length_12948_cov_37.530029,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_44_length_12444_cov_41.597881,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_48_length_10676_cov_35.566469,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_49_length_10329_cov_26.975224,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_50_length_10212_cov_32.713567,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_52_length_8660_cov_31.825585,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_53_length_7275_cov_33.996805,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_58_length_4453_cov_227.974634,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_59_length_4269_cov_35.415553,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_67_length_1259_cov_38.735778,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_70_length_830_cov_61.677291,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_71_length_776_cov_31.958512,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_73_length_740_cov_62.757164,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_75_length_569_cov_23.006098,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_76_length_540_cov_109.712743,chromosome,plascope
ECO-JSC-MOD-104875_202103232141_26_length_50472_cov_119.831213,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_27_length_48753_cov_73.833371,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_45_length_12188_cov_64.311040,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_46_length_11665_cov_67.679237,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_47_length_10678_cov_68.583719,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_51_length_10119_cov_65.362976,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_54_length_6015_cov_70.643651,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_55_length_5940_cov_86.123145,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_56_length_5767_cov_59.599824,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_57_length_5227_cov_244.766214,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_60_length_2749_cov_68.139970,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_63_length_1626_cov_2030.242092,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_64_length_1513_cov_70.474843,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_68_length_1144_cov_139.879100,plasmid,plascope
ECO-JSC-MOD-104875_202103232141_61_length_2583_cov_98.002394,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_62_length_2532_cov_238.403259,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_65_length_1457_cov_101.744928,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_66_length_1363_cov_170.173406,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_69_length_894_cov_70.484700,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_72_length_748_cov_223.730253,unclassified,plascope
ECO-JSC-MOD-104875_202103232141_74_length_599_cov_111.599617,unclassified,plascope
ECO-JSC-RGN-103675_202103232141_1_length_450219_cov_12.427414,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_2_length_342076_cov_13.389305,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_3_length_319433_cov_11.373192,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_4_length_303967_cov_12.223314,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_5_length_242431_cov_12.006441,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_6_length_235863_cov_13.225741,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_7_length_222111_cov_14.233253,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_8_length_206365_cov_14.065670,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_9_length_189335_cov_13.464007,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_10_length_178539_cov_14.138287,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_11_length_173732_cov_13.173298,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_12_length_170065_cov_12.005294,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_13_length_166813_cov_11.791497,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_14_length_158913_cov_13.807267,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_15_length_147454_cov_12.334822,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_16_length_135304_cov_13.846821,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_17_length_124244_cov_14.042403,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_18_length_116350_cov_11.053564,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_19_length_116064_cov_11.733289,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_20_length_114146_cov_11.286651,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_21_length_109261_cov_14.287478,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_22_length_76811_cov_12.580395,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_23_length_75009_cov_11.784311,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_24_length_55644_cov_12.150575,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_25_length_55600_cov_14.101471,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_26_length_54315_cov_13.847911,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_27_length_45273_cov_13.318502,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_28_length_41455_cov_14.973657,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_29_length_39237_cov_12.886542,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_30_length_38984_cov_11.946077,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_31_length_36744_cov_12.376115,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_33_length_34465_cov_16.349715,chromosome,plascope
ECO-JSC-RGN-103675_202103232141_34_length_31881_cov_12.345428,chromosome,plascope
