3668794	3793660	124867	1	AP022032.1	DRR199263_202105251828_16_length_124867_cov_18.748116	100.0		True
2469756	2592102	1	122347	AP022032.1	DRR199263_202105251828_17_length_122347_cov_15.073065	100.0		True
2297731	2394449	96719	1	AP022032.1	DRR199263_202105251828_18_length_96719_cov_15.781286	100.0		True
2618622	2712133	1	93512	AP022032.1	DRR199263_202105251828_19_length_93512_cov_15.848819	100.0		True
2073842	2162413	1	88572	AP022032.1	DRR199263_202105251828_20_length_88572_cov_16.038849	100.0		True
4687858	4771216	1	83359	AP022032.1	DRR199263_202105251828_21_length_83359_cov_21.410203	100.0		True
4613104	4686859	73756	1	AP022032.1	DRR199263_202105251828_22_length_73756_cov_20.713224	100.0		True
4776423	4847466	1	71044	AP022032.1	DRR199263_202105251828_23_length_71044_cov_21.870186	100.0		True
1868856	1934863	1	66008	AP022032.1	DRR199263_202105251828_24_length_66008_cov_16.708641	100.0		True
2395226	2454259	59034	1	AP022032.1	DRR199263_202105251828_25_length_59034_cov_14.921656	100.0		True
165765	220263	54499	1	AP022032.1	DRR199263_202105251828_26_length_54499_cov_21.070735	100.0		True
4163331	4203875	1	40545	AP022032.1	DRR199263_202105251828_27_length_40545_cov_22.356846	100.0		True
4847982	4886440	1	38459	AP022032.1	DRR199263_202105251828_28_length_38459_cov_21.385709	100.0		True
421250	455650	34401	1	AP022032.1	DRR199263_202105251828_29_length_34401_cov_22.853271	100.0		True
4573081	4603125	30045	1	AP022032.1	DRR199263_202105251828_30_length_30045_cov_20.512735	100.0		True
1012535	1029017	16525	43	AP022032.1	DRR199263_202105251828_31_length_27816_cov_19.656903	100.0		True
1000641	1011831	27816	16626	AP022032.1	DRR199263_202105251828_31_length_27816_cov_19.656903	100.0		True
2594433	2608257	1	13825	AP022032.1	DRR199263_202105251828_32_length_23031_cov_14.539993	99.98		True
2608420	2617625	13826	23031	AP022032.1	DRR199263_202105251828_32_length_23031_cov_14.539993	99.84		True
33667	56592	22926	1	AP022033.1	DRR199263_202105251828_33_length_22926_cov_12.704417	100.0		True
3407401	3428910	1	21510	AP022032.1	DRR199263_202105251828_34_length_21510_cov_17.812795	100.0		True
4141901	4162331	1	20431	AP022032.1	DRR199263_202105251828_35_length_20431_cov_23.482811	100.0		True
801846	821827	19982	1	AP022032.1	DRR199263_202105251828_36_length_19982_cov_23.036565	100.0		True
1840362	1855136	1	14775	AP022032.1	DRR199263_202105251828_37_length_14775_cov_17.003618	100.0		True
2455450	2469239	13790	1	AP022032.1	DRR199263_202105251828_38_length_13790_cov_14.560126	100.0		True
13708	26343	1	12636	AP022033.1	DRR199263_202105251828_39_length_12636_cov_16.093213	100.0		True
2713131	2725573	1	12443	AP022032.1	DRR199263_202105251828_40_length_12443_cov_17.772410	100.0		True
4204175	4216262	1	12088	AP022032.1	DRR199263_202105251828_41_length_12088_cov_27.008611	100.0		True
89334	101098	1	11765	AP022033.1	DRR199263_202105251828_42_length_11765_cov_11.964341	100.0		True
1	7279	7260	1	AP022033.1	DRR199263_202105251828_43_length_10524_cov_12.976059	99.31		True
102604	105867	10524	7261	AP022033.1	DRR199263_202105251828_43_length_10524_cov_12.976059	99.36		True
69279	77177	94	7992	AP022033.1	DRR199263_202105251828_44_length_7992_cov_12.557406	100.0		True
412753	420251	7499	1	AP022032.1	DRR199263_202105251828_45_length_7499_cov_22.059550	100.0		True
26666	33169	1	6504	AP022033.1	DRR199263_202105251828_46_length_6504_cov_14.727301	100.0		True
58049	64301	1	6253	AP022033.1	DRR199263_202105251828_47_length_6253_cov_13.385406	100.0		True
1	4086	4086	1	AP022034.1	DRR199263_202105251828_48_length_5294_cov_214.673118	100.0		True
3960	5167	5294	4087	AP022034.1	DRR199263_202105251828_48_length_5294_cov_214.673118	100.0		True
79458	84430	4973	1	AP022033.1	DRR199263_202105251828_49_length_4973_cov_13.509905	100.0		True
1861614	1866577	1	4964	AP022032.1	DRR199263_202105251828_50_length_4964_cov_21.503825	100.0		True
4774628	4776206	1579	1	AP022032.1	DRR199263_202105251828_51_length_4925_cov_157.255732	100.0		True
4773080	4774334	2932	1678	AP022032.1	DRR199263_202105251828_51_length_4925_cov_157.255732	100.0		True
4771175	4773070	4925	3030	AP022032.1	DRR199263_202105251828_51_length_4925_cov_157.255732	99.95		True
64816	69246	4431	1	AP022033.1	DRR199263_202105251828_52_length_4431_cov_14.209108	100.0		True
4603777	4608145	1	4369	AP022032.1	DRR199263_202105251828_53_length_4369_cov_26.625413	100.0		True
1745	4087	1	2343	AP022035.1	DRR199263_202105251828_54_length_4214_cov_349.647174	100.0		True
1	1871	2344	4214	AP022035.1	DRR199263_202105251828_54_length_4214_cov_349.647174	100.0		True
1856465	1860614	1	4150	AP022032.1	DRR199263_202105251828_55_length_4150_cov_18.112603	100.0		True
8785	12661	3877	1	AP022033.1	DRR199263_202105251828_56_length_3877_cov_15.996267	100.0		True
1837906	1840488	2583	1	AP022032.1	DRR199263_202105251828_57_length_2583_cov_68.838355	100.0	True	True
998185	1000767	2583	1	AP022032.1	DRR199263_202105251828_57_length_2583_cov_68.838355	100.0	True	True
2591977	2594559	2583	1	AP022032.1	DRR199263_202105251828_57_length_2583_cov_68.838355	100.0	True	True
1866451	1868982	2532	1	AP022032.1	DRR199263_202105251828_58_length_2532_cov_57.134719	100.0	True	True
77052	79583	2532	1	AP022033.1	DRR199263_202105251828_58_length_2532_cov_57.134719	100.0	True	True
4216136	4218667	1	2532	AP022032.1	DRR199263_202105251828_58_length_2532_cov_57.134719	100.0	True	True
7382	8911	1530	1	AP022033.1	DRR199263_202105251828_60_length_1530_cov_27.034925	100.0	True	True
100972	102501	1	1530	AP022033.1	DRR199263_202105251828_60_length_1530_cov_27.034925	100.0	True	True
86191	87657	1467	1	AP022033.1	DRR199263_202105251828_61_length_1467_cov_12.649937	100.0		True
822469	823727	1	1259	AP022032.1	DRR199263_202105251828_62_length_1259_cov_23.182540	100.0		True
3910017	4015869	1	105853	AP022044.1	DRR199287_202105251828_1_length_281540_cov_3.795212	100.0		True
4017267	4192952	105854	281540	AP022044.1	DRR199287_202105251828_1_length_281540_cov_3.795212	100.0		True
2884000	3145886	1	261880	AP022044.1	DRR199287_202105251828_2_length_261880_cov_3.370483	100.0		True
3193525	3445540	458	252475	AP022044.1	DRR199287_202105251828_3_length_252475_cov_3.340355	100.0		True
1662332	1894920	232584	1	AP022044.1	DRR199287_202105251828_4_length_232584_cov_3.540608	100.0		True
246462	412313	1	165848	AP022044.1	DRR199287_202105251828_5_length_165848_cov_3.965038	100.0		True
459858	618806	158949	1	AP022044.1	DRR199287_202105251828_6_length_158949_cov_3.738128	100.0		True
3594975	3752485	1	157511	AP022044.1	DRR199287_202105251828_7_length_157511_cov_3.639843	100.0		True
37845	184955	1	147103	AP022044.1	DRR199287_202105251828_8_length_147103_cov_4.178914	99.99		True
1262606	1404069	1	141464	AP022044.1	DRR199287_202105251828_9_length_141559_cov_3.537092	100.0		True
907004	1045969	138966	1	AP022044.1	DRR199287_202105251828_10_length_138966_cov_3.974445	100.0		True
4536806	4675718	138910	1	AP022044.1	DRR199287_202105251828_11_length_138910_cov_3.852741	100.0		True
1076784	1201072	124287	1	AP022044.1	DRR199287_202105251828_12_length_124287_cov_3.707692	100.0		True
2683163	2805031	1	121865	AP022044.1	DRR199287_202105251828_13_length_121865_cov_3.128004	99.99		True
4354364	4468883	114515	1	AP022044.1	DRR199287_202105251828_14_length_114515_cov_4.046823	99.99		True
3790304	3904677	1	114372	AP022044.1	DRR199287_202105251828_15_length_114372_cov_3.684993	100.0		True
1550101	1662397	1	112297	AP022044.1	DRR199287_202105251828_16_length_112297_cov_3.375840	100.0		True
714411	822789	108375	1	AP022044.1	DRR199287_202105251828_17_length_108375_cov_4.034476	100.0		True
4868697	4975840	1	107144	AP022044.1	DRR199287_202105251828_18_length_107144_cov_3.666838	100.0		True
2549111	2645325	96217	1	AP022044.1	DRR199287_202105251828_19_length_96217_cov_3.129982	100.0		True
1	37802	37802	1	AP022044.1	DRR199287_202105251828_20_length_95795_cov_3.920904	100.0		True
4982851	5040845	95795	37803	AP022044.1	DRR199287_202105251828_20_length_95795_cov_3.920904	99.99		True
