genomes/GCA_000974465.1_ASM97446v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000974505.1_ASM97450v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000974535.1_ASM97453v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000974575.1_ASM97457v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000974825.1_ASM97482v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000974865.1_ASM97486v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000974885.1_ASM97488v1_genomic.fna	ecoli	-	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(-)
genomes/GCA_000986765.1_ASM98676v1_genomic.fna	ecoli	678	adk(6)	fumC(6)	gyrB(5)	icd(136)	mdh(9)	purA(7)	recA(7)
genomes/GCA_001007915.1_ASM100791v1_genomic.fna	ecoli	99	adk(6)	fumC(4)	gyrB(22)	icd(18)	mdh(9)	purA(26)	recA(7)
genomes/GCA_001021635.2_ASM102163v2_genomic.fna	ecoli	117	adk(20)	fumC(45)	gyrB(41)	icd(43)	mdh(5)	purA(32)	recA(2)
genomes/GCA_001043215.1_ASM104321v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001280325.1_ASM128032v1_genomic.fna	ecoli	95	adk(37)	fumC(38)	gyrB(19)	icd(37)	mdh(17)	purA(11)	recA(26)
genomes/GCA_001280345.1_ASM128034v1_genomic.fna	ecoli	95	adk(37)	fumC(38)	gyrB(19)	icd(37)	mdh(17)	purA(11)	recA(26)
genomes/GCA_001280385.1_ASM128038v1_genomic.fna	ecoli	95	adk(37)	fumC(38)	gyrB(19)	icd(37)	mdh(17)	purA(11)	recA(26)
genomes/GCA_001280405.1_ASM128040v1_genomic.fna	ecoli	95	adk(37)	fumC(38)	gyrB(19)	icd(37)	mdh(17)	purA(11)	recA(26)
genomes/GCA_001307215.1_ASM130721v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001420935.1_ASM142093v1_genomic.fna	ecoli	119	adk(48)	fumC(46)	gyrB(43)	icd(45)	mdh(11)	purA(34)	recA(35)
genomes/GCA_001420955.1_ASM142095v1_genomic.fna	ecoli	117	adk(20)	fumC(45)	gyrB(41)	icd(43)	mdh(5)	purA(32)	recA(2)
genomes/GCA_001442495.1_ASM144249v1_genomic.fna	ecoli	410	adk(6)	fumC(4)	gyrB(12)	icd(1)	mdh(20)	purA(18)	recA(7)
genomes/GCA_001469815.1_ASM146981v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001513615.1_ASM151361v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001513635.1_ASM151363v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001513655.1_ASM151365v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001542675.2_ASM154267v2_genomic.fna	ecoli	-	adk(6)	fumC(~23)	gyrB(7)	icd(11)	mdh(~384)	purA(3)	recA(7)
genomes/GCA_001544635.1_ASM154463v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001558995.2_ASM155899v2_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001559615.2_ASM155961v2_genomic.fna	ecoli	93	adk(6)	fumC(11)	gyrB(4)	icd(10)	mdh(7)	purA(8)	recA(6)
genomes/GCA_001559635.1_ASM155963v1_genomic.fna	ecoli	93	adk(6)	fumC(11)	gyrB(4)	icd(10)	mdh(7)	purA(8)	recA(6)
genomes/GCA_001559655.1_ASM155965v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001559675.1_ASM155967v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001566335.1_ASM156633v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001566615.1_ASM156661v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001566635.1_ASM156663v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001566655.1_ASM156665v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001566675.1_ASM156667v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001577325.1_ASM157732v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001593565.1_ASM159356v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001610755.1_ASM161075v1_genomic.fna	ecoli	167	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(2)
genomes/GCA_001612475.1_ASM161247v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001612495.1_ASM161249v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001617565.1_ASM161756v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001618325.1_ASM161832v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001618345.2_ASM161834v2_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001618365.1_ASM161836v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001644725.1_ASM164472v1_genomic.fna	ecoli	1727	adk(6)	fumC(19)	gyrB(3)	icd(16)	mdh(11)	purA(8)	recA(6)
genomes/GCA_001644745.1_ASM164474v1_genomic.fna	ecoli	335	adk(29)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001645235.2_ASM164523v2_genomic.fna	ecoli	17	adk(6)	fumC(4)	gyrB(3)	icd(17)	mdh(7)	purA(7)	recA(6)
genomes/GCA_001650275.1_ASM165027v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001650295.1_ASM165029v1_genomic.fna	ecoli	-	adk(12)	fumC(12)	gyrB(8)	icd(12,12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001651925.2_ASM165192v2_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001651945.2_ASM165194v2_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001651965.2_ASM165196v2_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001660565.1_ASM166056v1_genomic.fna	ecoli	7060	adk(6)	fumC(4)	gyrB(5)	icd(16)	mdh(24)	purA(1)	recA(14)
genomes/GCA_001663475.1_ASM166347v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001675145.1_ASM167514v1_genomic.fna	ecoli	127	adk(13)	fumC(14)	gyrB(19)	icd(36)	mdh(23)	purA(11)	recA(10)
genomes/GCA_001677475.2_ASM167747v2_genomic.fna	ecoli	1176	adk(146)	fumC(171)	gyrB(141)	icd(155)	mdh(118)	purA(120)	recA(107)
genomes/GCA_001677495.1_ASM167749v1_genomic.fna	ecoli	718	adk(6)	fumC(19)	gyrB(3)	icd(26)	mdh(9)	purA(8)	recA(6)
genomes/GCA_001677515.1_ASM167751v1_genomic.fna	ecoli	329	adk(64)	fumC(4)	gyrB(5)	icd(83)	mdh(24)	purA(8)	recA(6)
genomes/GCA_001678965.1_ASM167896v1_genomic.fna	ecoli	718	adk(6)	fumC(19)	gyrB(3)	icd(26)	mdh(9)	purA(8)	recA(6)
genomes/GCA_001679985.1_ASM167998v1_genomic.fna	ecoli	7051	adk(653)	fumC(19)	gyrB(270)	icd(26)	mdh(11)	purA(8)	recA(7)
genomes/GCA_001682305.2_ASM168230v2_genomic.fna	ecoli	744	adk(10)	fumC(11)	gyrB(135)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001683435.1_ASM168343v1_genomic.fna	ecoli	127	adk(13)	fumC(14)	gyrB(19)	icd(36)	mdh(23)	purA(11)	recA(10)
genomes/GCA_001693315.1_ASM169331v1_genomic.fna	ecoli	73	adk(36)	fumC(24)	gyrB(9)	icd(13)	mdh(17)	purA(11)	recA(25)
genomes/GCA_001693635.1_ASM169363v1_genomic.fna	ecoli	359	adk(43)	fumC(41)	gyrB(15)	icd(90)	mdh(11)	purA(8)	recA(6)
genomes/GCA_001695515.1_ASM169551v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001721125.1_ASM172112v1_genomic.fna	ecoli	21	adk(16)	fumC(4)	gyrB(12)	icd(16)	mdh(9)	purA(7)	recA(7)
genomes/GCA_001721205.1_ASM172120v1_genomic.fna	ecoli	-	adk(437)	fumC(46)	gyrB(69)	icd(1)	mdh(~20)	purA(34)	recA(50)
genomes/GCA_001721225.1_ASM172122v1_genomic.fna	ecoli	-	adk(437)	fumC(46)	gyrB(69)	icd(1)	mdh(~20)	purA(34)	recA(50)
genomes/GCA_001721525.1_ASM172152v1_genomic.fna	ecoli	648	adk(92)	fumC(4)	gyrB(87)	icd(96)	mdh(70)	purA(58)	recA(2)
genomes/GCA_001723505.1_ASM172350v1_genomic.fna	ecoli	1060	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(128)
genomes/GCA_001735705.1_ASM173570v1_genomic.fna	ecoli	-	adk(~10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(18)	recA(2)
genomes/GCA_001750845.1_ASM175084v1_genomic.fna	ecoli	4	adk(6)	fumC(5)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001753445.1_ASM175344v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001753465.1_ASM175346v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001753485.1_ASM175348v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001753505.1_ASM175350v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001753525.1_ASM175352v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001753545.1_ASM175354v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001753565.1_ASM175356v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001806265.1_ASM180626v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001806285.1_ASM180628v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001860505.1_ASM186050v1_genomic.fna	ecoli	167	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(2)
genomes/GCA_001865295.1_ASM186529v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001874485.1_ASM187448v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_001886535.1_ASM188653v1_genomic.fna	ecoli	617	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(73)
genomes/GCA_001886555.1_ASM188655v1_genomic.fna	ecoli	617	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(73)
genomes/GCA_001886575.1_ASM188657v1_genomic.fna	ecoli	617	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(73)
genomes/GCA_001886755.1_ASM188675v1_genomic.fna	ecoli	617	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(73)
genomes/GCA_001886895.1_ASM188689v1_genomic.fna	ecoli	678	adk(6)	fumC(6)	gyrB(5)	icd(136)	mdh(9)	purA(7)	recA(7)
genomes/GCA_001886935.1_ASM188693v1_genomic.fna	ecoli	679	adk(6)	fumC(95)	gyrB(5)	icd(1)	mdh(9)	purA(8)	recA(6)
genomes/GCA_001888075.1_ASM188807v1_genomic.fna	ecoli	4	adk(6)	fumC(5)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001890205.1_ASM189020v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890225.1_ASM189022v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890245.1_ASM189024v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890265.1_ASM189026v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890285.2_ASM189028v2_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890305.1_ASM189030v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890325.1_ASM189032v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890345.1_ASM189034v1_genomic.fna	ecoli	11	adk(12)	fumC(12)	gyrB(8)	icd(12)	mdh(15)	purA(2)	recA(2)
genomes/GCA_001890365.1_ASM189036v1_genomic.fna	ecoli	38	adk(4)	fumC(26)	gyrB(2)	icd(25)	mdh(5)	purA(5)	recA(19)
genomes/GCA_001932515.1_ASM193251v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001969285.4_ASM196928v4_genomic.fna	ecoli	48	adk(6)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_001971765.1_ASM197176v1_genomic.fna	ecoli	1011	adk(6)	fumC(4)	gyrB(159)	icd(44)	mdh(112)	purA(1)	recA(17)
genomes/GCA_002007705.1_ASM200770v1_genomic.fna	ecoli	-	adk(10)	fumC(~11)	gyrB(4)	icd(852)	mdh(8)	purA(8)	recA(2)
genomes/GCA_002009315.1_ASM200931v1_genomic.fna	ecoli	117	adk(20)	fumC(45)	gyrB(41)	icd(43)	mdh(5)	purA(32)	recA(2)
genomes/GCA_002011945.1_ASM201194v1_genomic.fna	ecoli	101	adk(43)	fumC(41)	gyrB(15)	icd(18)	mdh(11)	purA(7)	recA(6)
genomes/GCA_002011965.1_ASM201196v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002011985.1_ASM201198v1_genomic.fna	ecoli	393	adk(18)	fumC(106)	gyrB(17)	icd(6)	mdh(5)	purA(5)	recA(4)
genomes/GCA_002012005.1_ASM201200v1_genomic.fna	ecoli	410	adk(6)	fumC(4)	gyrB(12)	icd(1)	mdh(20)	purA(18)	recA(7)
genomes/GCA_002012025.1_ASM201202v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012045.1_ASM201204v1_genomic.fna	ecoli	38	adk(4)	fumC(26)	gyrB(2)	icd(25)	mdh(5)	purA(5)	recA(19)
genomes/GCA_002012065.1_ASM201206v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012085.1_ASM201208v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012105.1_ASM201210v1_genomic.fna	ecoli	540	adk(6)	fumC(7)	gyrB(57)	icd(1)	mdh(8)	purA(8)	recA(2)
genomes/GCA_002012125.1_ASM201212v1_genomic.fna	ecoli	44	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(7)
genomes/GCA_002012145.1_ASM201214v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012165.1_ASM201216v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012205.1_ASM201220v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012225.1_ASM201222v1_genomic.fna	ecoli	648	adk(92)	fumC(4)	gyrB(87)	icd(96)	mdh(70)	purA(58)	recA(2)
genomes/GCA_002012245.1_ASM201224v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012265.1_ASM201226v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002012305.1_ASM201230v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002024865.1_ASM202486v1_genomic.fna	ecoli	95	adk(37)	fumC(38)	gyrB(19)	icd(37)	mdh(17)	purA(11)	recA(26)
genomes/GCA_002055605.1_ASM205560v1_genomic.fna	ecoli	300	adk(77)	fumC(7)	gyrB(72)	icd(18)	mdh(53)	purA(56)	recA(7)
genomes/GCA_002055635.1_ASM205563v1_genomic.fna	ecoli	101	adk(43)	fumC(41)	gyrB(15)	icd(18)	mdh(11)	purA(7)	recA(6)
genomes/GCA_002056065.1_ASM205606v1_genomic.fna	ecoli	1408	adk(8)	fumC(7)	gyrB(5)	icd(220)	mdh(8)	purA(8)	recA(2)
genomes/GCA_002056145.1_ASM205614v1_genomic.fna	ecoli	1809	adk(6)	fumC(4)	gyrB(12)	icd(250)	mdh(20)	purA(18)	recA(7)
genomes/GCA_002056635.1_ASM205663v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002057245.1_ASM205724v1_genomic.fna	ecoli	300	adk(77)	fumC(7)	gyrB(72)	icd(18)	mdh(53)	purA(56)	recA(7)
genomes/GCA_002057355.1_ASM205735v1_genomic.fna	ecoli	327	adk(6)	fumC(4)	gyrB(4)	icd(85)	mdh(43)	purA(12)	recA(7)
genomes/GCA_002058765.1_ASM205876v1_genomic.fna	ecoli	1266	adk(168)	fumC(184)	gyrB(53)	icd(140)	mdh(24)	purA(85)	recA(42)
genomes/GCA_002077195.1_ASM207719v1_genomic.fna	ecoli	1434	adk(10)	fumC(11)	gyrB(5)	icd(8)	mdh(7)	purA(8)	recA(6)
genomes/GCA_002079225.1_ASM207922v1_genomic.fna	ecoli	1721	adk(222)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_002090355.1_ASM209035v1_genomic.fna	ecoli	-	adk(6)	fumC(11)	gyrB(4)	icd(10)	mdh(7)	purA(8)	recA(-)
genomes/GCA_002105735.1_ASM210573v1_genomic.fna	ecoli	1434	adk(10)	fumC(11)	gyrB(5)	icd(8)	mdh(7)	purA(8)	recA(6)
genomes/GCA_002116715.2_ASM211671v2_genomic.fna	ecoli	602	adk(6)	fumC(19)	gyrB(33)	icd(26)	mdh(11)	purA(8)	recA(6)
genomes/GCA_002118095.1_ASM211809v1_genomic.fna	ecoli	10	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(8)	recA(2)
genomes/GCA_002142675.1_ASM214267v1_genomic.fna	ecoli	405	adk(35)	fumC(37)	gyrB(29)	icd(25)	mdh(4)	purA(5)	recA(73)
genomes/GCA_002142695.1_ASM214269v1_genomic.fna	ecoli	617	adk(10)	fumC(11)	gyrB(4)	icd(8)	mdh(8)	purA(13)	recA(73)
genomes/GCA_002142715.1_ASM214271v1_genomic.fna	ecoli	131	adk(53)	fumC(40)	gyrB(47)	icd(13)	mdh(36)	purA(28)	recA(29)
genomes/GCA_002156825.1_ASM215682v1_genomic.fna	ecoli	294	adk(6)	fumC(4)	gyrB(12)	icd(16)	mdh(9)	purA(55)	recA(12)
genomes/GCA_002156845.1_ASM215684v1_genomic.fna	ecoli	294	adk(6)	fumC(4)	gyrB(12)	icd(16)	mdh(9)	purA(55)	recA(12)
