AP022362.1	DRR192221_202105251828_41_length_6837_cov_40.381073
AP022362.1	DRR192221_202105251828_42_length_4671_cov_302.847931
AP022362.1	DRR192221_202105251828_43_length_4467_cov_42.411982
AP022362.1	DRR192221_202105251828_44_length_4369_cov_44.770156
AP022362.1	DRR192221_202105251828_45_length_4208_cov_45.977702
AP022362.1	DRR192221_202105251828_47_length_3776_cov_47.180049
AP022362.1	DRR192221_202105251828_48_length_3484_cov_40.828120
AP022362.1	DRR192221_202105251828_49_length_2653_cov_47.243072
AP022362.1	DRR192221_202105251828_50_length_2581_cov_355.290139
AP022362.1	DRR192221_202105251828_51_length_2532_cov_347.834511
AP022362.1	DRR192221_202105251828_52_length_2388_cov_50.139319
AP022362.1	DRR192221_202105251828_53_length_2036_cov_37.733368
AP022362.1	DRR192221_202105251828_54_length_1999_cov_46.196047
AP022362.1	DRR192221_202105251828_55_length_1994_cov_49.994644
AP022362.1	DRR192221_202105251828_56_length_1782_cov_44.967372
AP022362.1	DRR192221_202105251828_57_length_1753_cov_42.583026
AP022362.1	DRR192221_202105251828_58_length_1652_cov_42.134907
AP022362.1	DRR192221_202105251828_59_length_1597_cov_80.155102
AP022362.1	DRR192221_202105251828_60_length_1432_cov_171.832950
AP022362.1	DRR192221_202105251828_61_length_1084_cov_76.555904
AP022362.1	DRR192221_202105251828_62_length_1003_cov_89.581050
AP021998.1	DRR199249_202105251828_1_length_680082_cov_8.693819
AP021998.1	DRR199249_202105251828_2_length_623247_cov_8.897928
AP021998.1	DRR199249_202105251828_3_length_339518_cov_10.127275
AP021998.1	DRR199249_202105251828_4_length_231231_cov_7.774790
AP021998.1	DRR199249_202105251828_5_length_223070_cov_11.416290
AP021998.1	DRR199249_202105251828_6_length_215831_cov_10.847713
AP021998.1	DRR199249_202105251828_7_length_206928_cov_9.059134
AP021998.1	DRR199249_202105251828_8_length_191712_cov_10.772341
AP021998.1	DRR199249_202105251828_9_length_173943_cov_9.969502
AP021998.1	DRR199249_202105251828_10_length_166088_cov_10.811160
AP021998.1	DRR199249_202105251828_11_length_159190_cov_10.491585
AP021998.1	DRR199249_202105251828_12_length_136620_cov_7.943543
AP021998.1	DRR199249_202105251828_13_length_135876_cov_7.859329
AP021998.1	DRR199249_202105251828_14_length_124870_cov_9.629751
AP021998.1	DRR199249_202105251828_15_length_124518_cov_9.530810
AP021998.1	DRR199249_202105251828_16_length_118022_cov_10.606972
AP021998.1	DRR199249_202105251828_17_length_93510_cov_8.220061
AP021998.1	DRR199249_202105251828_18_length_88572_cov_7.990457
AP021998.1	DRR199249_202105251828_19_length_83359_cov_10.995771
AP021998.1	DRR199249_202105251828_20_length_73802_cov_10.770533
AP021998.1	DRR199249_202105251828_21_length_71350_cov_11.028404
AP021998.1	DRR199249_202105251828_22_length_66008_cov_8.746300
AP021998.1	DRR199249_202105251828_23_length_64726_cov_11.802443
AP021998.1	DRR199249_202105251828_24_length_59017_cov_7.517253
AP021998.1	DRR199249_202105251828_25_length_56481_cov_9.298257
AP021998.1	DRR199249_202105251828_26_length_54499_cov_10.637810
AP021998.1	DRR199249_202105251828_27_length_38459_cov_11.143014
AP021998.1	DRR199249_202105251828_28_length_34401_cov_11.739599
AP021998.1	DRR199249_202105251828_29_length_31508_cov_8.789618
AP021998.1	DRR199249_202105251828_30_length_30045_cov_10.563774
AP021998.1	DRR199249_202105251828_31_length_27792_cov_10.718381
AP021998.1	DRR199249_202105251828_32_length_23711_cov_11.953146
AP021999.1	DRR199249_202105251828_33_length_23056_cov_7.142004
AP021998.1	DRR199249_202105251828_34_length_21632_cov_12.556196
AP021998.1	DRR199249_202105251828_35_length_21511_cov_9.124299
AP021998.1	DRR199249_202105251828_36_length_20432_cov_11.764885
AP021998.1	DRR199249_202105251828_37_length_14775_cov_8.778878
AP021998.1	DRR199249_202105251828_38_length_14184_cov_12.141069
AP021998.1	DRR199249_202105251828_39_length_13784_cov_7.973713
AP021999.1	DRR199249_202105251828_40_length_13168_cov_7.427805
AP021998.1	DRR199249_202105251828_41_length_12988_cov_11.075888
AP021998.1	DRR199249_202105251828_42_length_12422_cov_9.107930
AP021999.1	DRR199249_202105251828_43_length_11593_cov_9.130473
AP021998.1	DRR199249_202105251828_44_length_10776_cov_13.310452
AP021999.1	DRR199249_202105251828_45_length_10524_cov_7.707727
AP021998.1	DRR199249_202105251828_46_length_9530_cov_7.680527
AP021998.1	DRR199249_202105251828_47_length_9431_cov_12.933362
AP021999.1	DRR199249_202105251828_48_length_7981_cov_7.072193
AP021998.1	DRR199249_202105251828_49_length_7499_cov_11.542729
AP022000.1	DRR199249_202105251828_50_length_6796_cov_47.189984
AP021999.1	DRR199249_202105251828_51_length_6253_cov_7.422625
AP022001.1	DRR199249_202105251828_52_length_5294_cov_103.927811
AP021999.1	DRR199249_202105251828_53_length_4973_cov_7.616591
AP021999.1	DRR199249_202105251828_54_length_4946_cov_6.793111
AP021998.1	DRR199249_202105251828_55_length_4925_cov_80.417674
AP021999.1	DRR199249_202105251828_56_length_4417_cov_8.247786
AP021998.1	DRR199249_202105251828_57_length_4369_cov_12.534418
AP021998.1	DRR199249_202105251828_58_length_4304_cov_9.649270
AP022002.1	DRR199249_202105251828_59_length_4214_cov_177.590898
AP021998.1	DRR199249_202105251828_60_length_2940_cov_11.825453
AP021998.1	DRR199249_202105251828_61_length_2864_cov_9.765437
AP021999.1	DRR199249_202105251828_62_length_2849_cov_7.744306
AP021998.1	DRR199249_202105251828_63_length_2583_cov_32.939332
AP021998.1	DRR199249_202105251828_64_length_2532_cov_40.726819
AP021998.1	DRR199249_202105251828_65_length_2123_cov_13.550100
AP021998.1	DRR199249_202105251828_66_length_2089_cov_13.255352
AP021998.1	DRR199249_202105251828_67_length_1914_cov_10.308898
AP021999.1	DRR199249_202105251828_69_length_1546_cov_7.644820
AP021999.1	DRR199249_202105251828_70_length_1467_cov_7.166876
AP021998.1	DRR199249_202105251828_71_length_1259_cov_10.958874
AP021998.1	DRR199249_202105251828_72_length_1183_cov_12.757576
AP022032.1	DRR199263_202105251828_1_length_680364_cov_16.929103
AP022032.1	DRR199263_202105251828_2_length_393355_cov_17.205291
AP022032.1	DRR199263_202105251828_3_length_342913_cov_20.091109
AP022032.1	DRR199263_202105251828_4_length_238176_cov_17.979177
AP022032.1	DRR199263_202105251828_5_length_229921_cov_17.968054
AP022032.1	DRR199263_202105251828_6_length_223070_cov_22.135739
AP022032.1	DRR199263_202105251828_7_length_191227_cov_20.814636
AP022032.1	DRR199263_202105251828_8_length_182537_cov_21.338507
AP022032.1	DRR199263_202105251828_9_length_180861_cov_18.809776
AP022032.1	DRR199263_202105251828_10_length_180486_cov_19.923985
AP022032.1	DRR199263_202105251828_11_length_174721_cov_20.341249
AP022032.1	DRR199263_202105251828_12_length_166088_cov_21.009472
AP022032.1	DRR199263_202105251828_13_length_159190_cov_20.524836
AP022032.1	DRR199263_202105251828_14_length_136620_cov_15.672445
AP022032.1	DRR199263_202105251828_15_length_134820_cov_15.161159
AP022032.1	DRR199263_202105251828_16_length_124867_cov_18.748116
AP022032.1	DRR199263_202105251828_17_length_122347_cov_15.073065
AP022032.1	DRR199263_202105251828_18_length_96719_cov_15.781286
AP022032.1	DRR199263_202105251828_19_length_93512_cov_15.848819
AP022032.1	DRR199263_202105251828_20_length_88572_cov_16.038849
AP022032.1	DRR199263_202105251828_21_length_83359_cov_21.410203
AP022032.1	DRR199263_202105251828_22_length_73756_cov_20.713224
AP022032.1	DRR199263_202105251828_23_length_71044_cov_21.870186
AP022032.1	DRR199263_202105251828_24_length_66008_cov_16.708641
AP022032.1	DRR199263_202105251828_25_length_59034_cov_14.921656
AP022032.1	DRR199263_202105251828_26_length_54499_cov_21.070735
AP022032.1	DRR199263_202105251828_27_length_40545_cov_22.356846
AP022032.1	DRR199263_202105251828_28_length_38459_cov_21.385709
AP022032.1	DRR199263_202105251828_29_length_34401_cov_22.853271
AP022032.1	DRR199263_202105251828_30_length_30045_cov_20.512735
AP022032.1	DRR199263_202105251828_31_length_27816_cov_19.656903
AP022032.1	DRR199263_202105251828_32_length_23031_cov_14.539993
AP022033.1	DRR199263_202105251828_33_length_22926_cov_12.704417
AP022032.1	DRR199263_202105251828_34_length_21510_cov_17.812795
AP022032.1	DRR199263_202105251828_35_length_20431_cov_23.482811
AP022032.1	DRR199263_202105251828_36_length_19982_cov_23.036565
AP022032.1	DRR199263_202105251828_37_length_14775_cov_17.003618
AP022032.1	DRR199263_202105251828_38_length_13790_cov_14.560126
AP022033.1	DRR199263_202105251828_39_length_12636_cov_16.093213
AP022032.1	DRR199263_202105251828_40_length_12443_cov_17.772410
AP022032.1	DRR199263_202105251828_41_length_12088_cov_27.008611
AP022033.1	DRR199263_202105251828_42_length_11765_cov_11.964341
AP022033.1	DRR199263_202105251828_43_length_10524_cov_12.976059
AP022033.1	DRR199263_202105251828_44_length_7992_cov_12.557406
AP022032.1	DRR199263_202105251828_45_length_7499_cov_22.059550
AP022033.1	DRR199263_202105251828_46_length_6504_cov_14.727301
AP022033.1	DRR199263_202105251828_47_length_6253_cov_13.385406
AP022034.1	DRR199263_202105251828_48_length_5294_cov_214.673118
AP022033.1	DRR199263_202105251828_49_length_4973_cov_13.509905
AP022032.1	DRR199263_202105251828_50_length_4964_cov_21.503825
AP022032.1	DRR199263_202105251828_51_length_4925_cov_157.255732
AP022033.1	DRR199263_202105251828_52_length_4431_cov_14.209108
AP022032.1	DRR199263_202105251828_53_length_4369_cov_26.625413
AP022035.1	DRR199263_202105251828_54_length_4214_cov_349.647174
AP022032.1	DRR199263_202105251828_55_length_4150_cov_18.112603
AP022033.1	DRR199263_202105251828_56_length_3877_cov_15.996267
AP022032.1	DRR199263_202105251828_57_length_2583_cov_68.838355
AP022032.1	DRR199263_202105251828_58_length_2532_cov_57.134719
AP022033.1	DRR199263_202105251828_60_length_1530_cov_27.034925
AP022033.1	DRR199263_202105251828_61_length_1467_cov_12.649937
AP022032.1	DRR199263_202105251828_62_length_1259_cov_23.182540
AP022044.1	DRR199287_202105251828_1_length_281540_cov_3.795212
AP022044.1	DRR199287_202105251828_2_length_261880_cov_3.370483
AP022044.1	DRR199287_202105251828_3_length_252475_cov_3.340355
AP022044.1	DRR199287_202105251828_4_length_232584_cov_3.540608
AP022044.1	DRR199287_202105251828_5_length_165848_cov_3.965038
AP022044.1	DRR199287_202105251828_6_length_158949_cov_3.738128
AP022044.1	DRR199287_202105251828_7_length_157511_cov_3.639843
AP022044.1	DRR199287_202105251828_8_length_147103_cov_4.178914
AP022044.1	DRR199287_202105251828_9_length_141559_cov_3.537092
AP022044.1	DRR199287_202105251828_10_length_138966_cov_3.974445
AP022044.1	DRR199287_202105251828_11_length_138910_cov_3.852741
AP022044.1	DRR199287_202105251828_12_length_124287_cov_3.707692
AP022044.1	DRR199287_202105251828_13_length_121865_cov_3.128004
AP022044.1	DRR199287_202105251828_14_length_114515_cov_4.046823
AP022044.1	DRR199287_202105251828_15_length_114372_cov_3.684993
AP022044.1	DRR199287_202105251828_16_length_112297_cov_3.375840
AP022044.1	DRR199287_202105251828_17_length_108375_cov_4.034476
AP022044.1	DRR199287_202105251828_18_length_107144_cov_3.666838
AP022044.1	DRR199287_202105251828_19_length_96217_cov_3.129982
AP022044.1	DRR199287_202105251828_20_length_95795_cov_3.920904
AP022044.1	DRR199287_202105251828_21_length_94394_cov_3.518273
AP022044.1	DRR199287_202105251828_22_length_92858_cov_3.118116
AP022044.1	DRR199287_202105251828_23_length_89103_cov_4.074076
AP022044.1	DRR199287_202105251828_24_length_85792_cov_3.523831
AP022044.1	DRR199287_202105251828_25_length_75071_cov_3.113778
AP022044.1	DRR199287_202105251828_26_length_72426_cov_3.549897
AP022044.1	DRR199287_202105251828_27_length_67879_cov_3.984443
AP022044.1	DRR199287_202105251828_28_length_64805_cov_2.978370
AP022044.1	DRR199287_202105251828_29_length_63159_cov_4.024289
AP022044.1	DRR199287_202105251828_30_length_59346_cov_3.227072
AP022044.1	DRR199287_202105251828_31_length_55746_cov_3.172279
AP022044.1	DRR199287_202105251828_32_length_51835_cov_3.799741
AP022044.1	DRR199287_202105251828_33_length_49533_cov_3.362122
AP022044.1	DRR199287_202105251828_34_length_43796_cov_3.552154
AP022044.1	DRR199287_202105251828_35_length_41624_cov_3.445165
AP022044.1	DRR199287_202105251828_36_length_38046_cov_3.174662
AP022044.1	DRR199287_202105251828_37_length_37417_cov_3.765245
AP022044.1	DRR199287_202105251828_38_length_36515_cov_4.601709
AP022044.1	DRR199287_202105251828_39_length_35319_cov_3.416515
AP022044.1	DRR199287_202105251828_40_length_35102_cov_4.092866
AP022044.1	DRR199287_202105251828_41_length_34770_cov_3.458434
AP022044.1	DRR199287_202105251828_42_length_32947_cov_4.185740
AP022044.1	DRR199287_202105251828_43_length_30585_cov_3.109134
AP022045.1	DRR199287_202105251828_44_length_30532_cov_2.662786
AP022044.1	DRR199287_202105251828_45_length_29881_cov_3.199771
AP022044.1	DRR199287_202105251828_46_length_29642_cov_3.553346
AP022044.1	DRR199287_202105251828_47_length_28297_cov_3.315761
AP022044.1	DRR199287_202105251828_48_length_26164_cov_3.668318
AP022044.1	DRR199287_202105251828_49_length_23785_cov_3.569406
AP022044.1	DRR199287_202105251828_50_length_22663_cov_3.211528
AP022044.1	DRR199287_202105251828_51_length_22491_cov_3.570605
AP022044.1	DRR199287_202105251828_52_length_21736_cov_3.243463
AP022045.1	DRR199287_202105251828_53_length_20826_cov_2.981883
AP022044.1	DRR199287_202105251828_54_length_18698_cov_3.882559
AP022044.1	DRR199287_202105251828_55_length_18317_cov_3.084607
AP022044.1	DRR199287_202105251828_56_length_17552_cov_3.257963
AP022044.1	DRR199287_202105251828_57_length_17334_cov_4.276109
AP022044.1	DRR199287_202105251828_58_length_17088_cov_3.493013
AP022044.1	DRR199287_202105251828_59_length_16345_cov_3.100752
AP022044.1	DRR199287_202105251828_60_length_16287_cov_4.140965
AP022044.1	DRR199287_202105251828_61_length_14331_cov_3.482259
AP022044.1	DRR199287_202105251828_62_length_14331_cov_3.396438
AP022044.1	DRR199287_202105251828_63_length_14324_cov_3.183701
AP022045.1	DRR199287_202105251828_64_length_14151_cov_2.749643
AP022044.1	DRR199287_202105251828_65_length_13719_cov_3.024279
AP022044.1	DRR199287_202105251828_66_length_12773_cov_3.499684
AP022044.1	DRR199287_202105251828_67_length_12636_cov_3.983372
AP022045.1	DRR199287_202105251828_68_length_12348_cov_2.854676
AP022044.1	DRR199287_202105251828_69_length_12237_cov_3.566309
AP022044.1	DRR199287_202105251828_70_length_11249_cov_3.185578
AP022044.1	DRR199287_202105251828_71_length_11236_cov_4.446845
AP022044.1	DRR199287_202105251828_72_length_11180_cov_3.692391
AP022044.1	DRR199287_202105251828_73_length_11095_cov_4.045131
AP022044.1	DRR199287_202105251828_74_length_11004_cov_4.115473
AP022044.1	DRR199287_202105251828_75_length_10178_cov_3.251517
AP022044.1	DRR199287_202105251828_76_length_9563_cov_4.471810
AP022044.1	DRR199287_202105251828_77_length_9069_cov_4.097741
AP022045.1	DRR199287_202105251828_78_length_8957_cov_2.835787
AP022044.1	DRR199287_202105251828_79_length_8873_cov_4.385548
AP022044.1	DRR199287_202105251828_80_length_8355_cov_3.686072
AP022045.1	DRR199287_202105251828_81_length_8328_cov_4.536398
AP022044.1	DRR199287_202105251828_82_length_8268_cov_3.327478
AP022045.1	DRR199287_202105251828_83_length_7359_cov_2.939989
AP022044.1	DRR199287_202105251828_84_length_6861_cov_3.631868
AP022044.1	DRR199287_202105251828_85_length_6778_cov_4.171403
AP022044.1	DRR199287_202105251828_86_length_6688_cov_3.446731
AP022045.1	DRR199287_202105251828_87_length_6473_cov_2.685944
AP022044.1	DRR199287_202105251828_88_length_5829_cov_6.589793
AP022044.1	DRR199287_202105251828_89_length_5596_cov_4.001646
AP022046.1	DRR199287_202105251828_90_length_5337_cov_36.122265
AP022047.1	DRR199287_202105251828_91_length_5306_cov_50.115659
AP022044.1	DRR199287_202105251828_92_length_4935_cov_21.153702
AP022044.1	DRR199287_202105251828_93_length_4281_cov_3.099422
AP022045.1	DRR199287_202105251828_94_length_4248_cov_3.034943
AP022044.1	DRR199287_202105251828_95_length_4156_cov_3.974932
AP022044.1	DRR199287_202105251828_96_length_3655_cov_3.934524
AP022048.1	DRR199287_202105251828_97_length_3499_cov_49.767200
AP022045.1	DRR199287_202105251828_98_length_3424_cov_2.561116
AP022044.1	DRR199287_202105251828_99_length_3416_cov_4.419580
AP022044.1	DRR199287_202105251828_100_length_3277_cov_4.404127
AP022045.1	DRR199287_202105251828_101_length_3255_cov_2.721867
AP022044.1	DRR199287_202105251828_102_length_3207_cov_3.318506
AP022045.1	DRR199287_202105251828_103_length_2892_cov_2.785895
AP022045.1	DRR199287_202105251828_104_length_2834_cov_2.956040
AP022045.1	DRR199287_202105251828_105_length_2672_cov_2.735263
AP022045.1	DRR199287_202105251828_106_length_2605_cov_6.213882
AP022044.1	DRR199287_202105251828_107_length_2581_cov_14.820701
AP022044.1	DRR199287_202105251828_108_length_2490_cov_2.792636
AP022044.1	DRR199287_202105251828_109_length_2373_cov_3.730632
AP022044.1	DRR199287_202105251828_110_length_2357_cov_3.970417
AP022044.1	DRR199287_202105251828_111_length_1921_cov_4.296544
AP022044.1	DRR199287_202105251828_112_length_1513_cov_6.293902
AP022044.1	DRR199287_202105251828_113_length_1513_cov_3.914863
AP022044.1	DRR199287_202105251828_114_length_1328_cov_4.086595
AP022044.1	DRR199287_202105251828_115_length_1244_cov_3.393017
AP022044.1	DRR199287_202105251828_116_length_1221_cov_3.236746
AP022044.1	DRR199287_202105251828_117_length_1195_cov_6.416667
AP022044.1	DRR199287_202105251828_118_length_1169_cov_3.271593
AP022044.1	DRR199287_202105251828_119_length_1121_cov_3.858149
AP022044.1	DRR199287_202105251828_120_length_1116_cov_3.525784
AP022064.1	DRR199303_202105251828_1_length_283331_cov_3.061726
AP022064.1	DRR199303_202105251828_2_length_277407_cov_3.543815
AP022064.1	DRR199303_202105251828_3_length_227871_cov_3.331139
AP022064.1	DRR199303_202105251828_4_length_197667_cov_4.237623
AP022064.1	DRR199303_202105251828_5_length_197250_cov_3.720251
AP022064.1	DRR199303_202105251828_6_length_193563_cov_4.040572
AP022064.1	DRR199303_202105251828_7_length_186464_cov_3.442489
AP022064.1	DRR199303_202105251828_8_length_183941_cov_4.103197
AP022064.1	DRR199303_202105251828_9_length_173830_cov_3.933168
AP022064.1	DRR199303_202105251828_10_length_159813_cov_3.370252
AP022064.1	DRR199303_202105251828_11_length_159385_cov_4.199569
AP022064.1	DRR199303_202105251828_12_length_126860_cov_4.430503
AP022064.1	DRR199303_202105251828_13_length_124860_cov_3.913640
AP022064.1	DRR199303_202105251828_14_length_121015_cov_4.237410
AP022064.1	DRR199303_202105251828_15_length_118041_cov_4.158777
AP022064.1	DRR199303_202105251828_16_length_114286_cov_3.059741
AP022064.1	DRR199303_202105251828_17_length_109447_cov_4.328311
AP022064.1	DRR199303_202105251828_18_length_108477_cov_3.804772
AP022064.1	DRR199303_202105251828_19_length_101977_cov_4.195160
AP022064.1	DRR199303_202105251828_20_length_94200_cov_3.537561
AP022064.1	DRR199303_202105251828_21_length_92649_cov_4.170392
AP022064.1	DRR199303_202105251828_22_length_90774_cov_3.560989
AP022064.1	DRR199303_202105251828_23_length_81283_cov_3.140914
AP022064.1	DRR199303_202105251828_24_length_78213_cov_3.052698
AP022065.1	DRR199303_202105251828_25_length_77378_cov_3.534388
AP022066.1	DRR199303_202105251828_25_length_77378_cov_3.534388
AP022064.1	DRR199303_202105251828_26_length_71399_cov_3.573016
AP022064.1	DRR199303_202105251828_27_length_70312_cov_3.578371
AP022064.1	DRR199303_202105251828_28_length_69922_cov_3.562676
AP022064.1	DRR199303_202105251828_29_length_69914_cov_3.280310
AP022064.1	DRR199303_202105251828_30_length_66120_cov_4.325883
AP022064.1	DRR199303_202105251828_31_length_60640_cov_4.016360
AP022064.1	DRR199303_202105251828_32_length_59294_cov_3.734125
AP022064.1	DRR199303_202105251828_33_length_51942_cov_4.333513
AP022064.1	DRR199303_202105251828_34_length_46567_cov_4.842786
AP022064.1	DRR199303_202105251828_35_length_44293_cov_3.690237
AP022064.1	DRR199303_202105251828_36_length_44107_cov_4.576580
AP022064.1	DRR199303_202105251828_37_length_43351_cov_3.844808
AP022064.1	DRR199303_202105251828_38_length_41570_cov_4.195140
AP022064.1	DRR199303_202105251828_39_length_34401_cov_4.482815
AP022064.1	DRR199303_202105251828_40_length_33957_cov_4.683447
AP022064.1	DRR199303_202105251828_41_length_33865_cov_3.701820
AP022064.1	DRR199303_202105251828_42_length_33094_cov_3.341705
AP022064.1	DRR199303_202105251828_43_length_32192_cov_3.481709
AP022064.1	DRR199303_202105251828_44_length_31921_cov_4.238221
AP022064.1	DRR199303_202105251828_45_length_30045_cov_4.040243
AP022064.1	DRR199303_202105251828_46_length_28186_cov_2.857122
AP022064.1	DRR199303_202105251828_47_length_23810_cov_3.546003
AP022064.1	DRR199303_202105251828_48_length_23486_cov_2.995676
AP022066.1	DRR199303_202105251828_49_length_22784_cov_3.443395
AP022065.1	DRR199303_202105251828_49_length_22784_cov_3.443395
AP022065.1	DRR199303_202105251828_50_length_22737_cov_3.877134
AP022064.1	DRR199303_202105251828_51_length_22558_cov_3.183184
AP022064.1	DRR199303_202105251828_52_length_22419_cov_4.103131
AP022064.1	DRR199303_202105251828_53_length_20765_cov_3.535226
AP022064.1	DRR199303_202105251828_54_length_20429_cov_4.553788
AP022065.1	DRR199303_202105251828_55_length_18280_cov_3.645899
AP022064.1	DRR199303_202105251828_56_length_18187_cov_3.681949
AP022064.1	DRR199303_202105251828_57_length_16368_cov_3.222277
AP022064.1	DRR199303_202105251828_58_length_14719_cov_5.033649
AP022064.1	DRR199303_202105251828_59_length_13715_cov_3.112084
AP022065.1	DRR199303_202105251828_60_length_12104_cov_5.299324
AP022064.1	DRR199303_202105251828_61_length_10882_cov_4.729614
AP022065.1	DRR199303_202105251828_62_length_10202_cov_3.020645
AP022064.1	DRR199303_202105251828_63_length_9524_cov_3.039906
AP022065.1	DRR199303_202105251828_64_length_8787_cov_4.251039
AP022064.1	DRR199303_202105251828_65_length_8577_cov_5.203314
AP022065.1	DRR199303_202105251828_66_length_7735_cov_3.830573
AP022064.1	DRR199303_202105251828_67_length_7667_cov_3.295623
AP022064.1	DRR199303_202105251828_68_length_7500_cov_4.687644
AP022065.1	DRR199303_202105251828_69_length_7258_cov_4.208246
AP022064.1	DRR199303_202105251828_70_length_6457_cov_4.853397
AP022064.1	DRR199303_202105251828_71_length_6078_cov_3.602252
AP022065.1	DRR199303_202105251828_72_length_5504_cov_4.058955
AP022067.1	DRR199303_202105251828_73_length_5294_cov_52.704084
AP022065.1	DRR199303_202105251828_74_length_5171_cov_3.921689
AP022064.1	DRR199303_202105251828_75_length_5042_cov_32.101322
AP022065.1	DRR199303_202105251828_76_length_4973_cov_3.862154
AP022064.1	DRR199303_202105251828_77_length_4888_cov_5.804663
AP022064.1	DRR199303_202105251828_78_length_4632_cov_3.868147
AP022064.1	DRR199303_202105251828_79_length_4490_cov_6.008710
AP022064.1	DRR199303_202105251828_80_length_4399_cov_5.544944
AP022068.1	DRR199303_202105251828_81_length_4214_cov_83.090531
AP022064.1	DRR199303_202105251828_82_length_3665_cov_4.075466
AP022064.1	DRR199303_202105251828_83_length_3480_cov_4.200418
AP022064.1	DRR199303_202105251828_84_length_3288_cov_3.549826
AP022064.1	DRR199303_202105251828_85_length_3146_cov_5.956277
AP022066.1	DRR199303_202105251828_86_length_3024_cov_2.565067
AP022065.1	DRR199303_202105251828_87_length_2849_cov_3.401910
AP022065.1	DRR199303_202105251828_88_length_2746_cov_2.673921
AP022064.1	DRR199303_202105251828_89_length_2583_cov_13.515879
AP022064.1	DRR199303_202105251828_90_length_2532_cov_26.318503
AP022066.1	DRR199303_202105251828_91_length_1671_cov_1.834197
AP022065.1	DRR199303_202105251828_92_length_1513_cov_3.624390
AP022065.1	DRR199303_202105251828_93_length_1443_cov_15.063070
AP022064.1	DRR199303_202105251828_94_length_1066_cov_5.143770
AP022171.1	DRR199371_202105251828_1_length_484715_cov_24.661616
AP022171.1	DRR199371_202105251828_2_length_402455_cov_24.022591
AP022171.1	DRR199371_202105251828_3_length_358869_cov_21.695567
AP022171.1	DRR199371_202105251828_4_length_326585_cov_29.219682
AP022171.1	DRR199371_202105251828_5_length_307666_cov_26.545342
AP022171.1	DRR199371_202105251828_6_length_295704_cov_27.325719
AP022171.1	DRR199371_202105251828_7_length_279970_cov_31.407239
AP022171.1	DRR199371_202105251828_8_length_228481_cov_24.723394
AP022171.1	DRR199371_202105251828_9_length_222621_cov_30.589854
AP022171.1	DRR199371_202105251828_10_length_213398_cov_21.826024
AP022171.1	DRR199371_202105251828_11_length_160033_cov_28.159081
AP022171.1	DRR199371_202105251828_12_length_138011_cov_31.388617
AP022171.1	DRR199371_202105251828_13_length_126764_cov_30.674503
AP022171.1	DRR199371_202105251828_14_length_124443_cov_26.320972
AP022171.1	DRR199371_202105251828_15_length_112042_cov_29.795059
