GCA_013795065.1_ASM1379506v1,0
GCA_013795065.1_ASM1379506v1,0
GCA_013893495.1_ASM1389349v1,0
GCA_013893495.1_ASM1389349v1,0
GCA_013899145.1_ASM1389914v1,2
GCA_013899145.1_ASM1389914v1,0
GCA_013899145.1_ASM1389914v1,0
GCA_013899145.1_ASM1389914v1,0
GCA_013899145.1_ASM1389914v1,10
GCA_013899145.1_ASM1389914v1,0
GCA_013797045.1_ASM1379704v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_013592195.1_ASM1359219v1,0
GCA_014108945.1_ASM1410894v1,1
GCA_014108945.1_ASM1410894v1,0
GCA_014108945.1_ASM1410894v1,2
GCA_014108945.1_ASM1410894v1,1
GCA_013895455.1_ASM1389545v1,4
GCA_013895455.1_ASM1389545v1,0
GCA_013895455.1_ASM1389545v1,0
GCA_014169395.1_ASM1416939v1,0
GCA_014169395.1_ASM1416939v1,0
GCA_014169395.1_ASM1416939v1,0
GCA_011849985.2_ASM1184998v2,0
GCA_013822325.1_ASM1382232v1,0
GCA_011843745.2_ASM1184374v2,0
GCA_013832525.1_ASM1383252v1,0
GCA_013832525.1_ASM1383252v1,0
GCA_013752075.1_ASM1375207v1,1
GCA_013752075.1_ASM1375207v1,0
GCA_013752075.1_ASM1375207v1,8
GCA_013752075.1_ASM1375207v1,2
GCA_013752075.1_ASM1375207v1,0
GCA_012849755.1_ASM1284975v1,0
GCA_013893695.1_ASM1389369v1,0
GCA_013752295.1_ASM1375229v1,0
GCA_013742135.1_ASM1374213v1,1
GCA_013742135.1_ASM1374213v1,0
GCA_013742135.1_ASM1374213v1,0
GCA_013742135.1_ASM1374213v1,1
GCA_013884735.1_ASM1388473v1,0
GCA_013900005.1_ASM1390000v1,8
GCA_013900005.1_ASM1390000v1,1
GCA_013900005.1_ASM1390000v1,0
GCA_013740395.1_ASM1374039v1,0
GCA_013740395.1_ASM1374039v1,0
GCA_013740395.1_ASM1374039v1,0
GCA_013740395.1_ASM1374039v1,0
GCA_014170975.1_ASM1417097v1,0
GCA_014170975.1_ASM1417097v1,4
GCA_014170975.1_ASM1417097v1,0
GCA_014170975.1_ASM1417097v1,0
GCA_014170975.1_ASM1417097v1,1
GCA_014168955.1_ASM1416895v1,0
GCA_014168955.1_ASM1416895v1,5
GCA_014168955.1_ASM1416895v1,1
GCA_014168955.1_ASM1416895v1,0
GCA_013835585.1_ASM1383558v1,0
GCA_013783465.1_ASM1378346v1,0
GCA_013735655.1_ASM1373565v1,3
GCA_013735655.1_ASM1373565v1,1
GCA_013735655.1_ASM1373565v1,1
GCA_013735655.1_ASM1373565v1,34
GCA_013735655.1_ASM1373565v1,1
GCA_013735655.1_ASM1373565v1,0
GCA_013735655.1_ASM1373565v1,1
GCA_013735655.1_ASM1373565v1,2
GCA_013735655.1_ASM1373565v1,0
GCA_013885915.1_ASM1388591v1,0
GCA_013833985.1_ASM1383398v1,0
GCA_013818265.1_ASM1381826v1,0
GCA_013741855.1_ASM1374185v1,1
GCA_013741855.1_ASM1374185v1,0
GCA_013741855.1_ASM1374185v1,0
GCA_013741855.1_ASM1374185v1,1
GCA_013727075.1_ASM1372707v1,0
GCA_013832965.1_ASM1383296v1,0
GCA_013832965.1_ASM1383296v1,0
GCA_013824985.1_ASM1382498v1,0
GCA_013824985.1_ASM1382498v1,2
GCA_013824985.1_ASM1382498v1,3
GCA_013824985.1_ASM1382498v1,2
GCA_013824985.1_ASM1382498v1,1
GCA_013824985.1_ASM1382498v1,1
GCA_013824985.1_ASM1382498v1,1
GCA_013824985.1_ASM1382498v1,2
GCA_013791985.1_ASM1379198v1,15
GCA_013791985.1_ASM1379198v1,2
GCA_013791985.1_ASM1379198v1,0
GCA_013786165.1_ASM1378616v1,1
GCA_013786165.1_ASM1378616v1,0
GCA_013806085.1_ASM1380608v1,1
GCA_013806085.1_ASM1380608v1,2
GCA_013806085.1_ASM1380608v1,1
GCA_013806085.1_ASM1380608v1,0
GCA_014131635.1_ASM1413163v1,0
GCA_014131635.1_ASM1413163v1,0
GCA_013816045.1_ASM1381604v1,0
GCA_013899165.1_ASM1389916v1,0
GCA_014169175.1_ASM1416917v1,0
GCA_014169175.1_ASM1416917v1,0
GCA_014169175.1_ASM1416917v1,0
GCA_014169175.1_ASM1416917v1,0
GCA_013812015.1_ASM1381201v1,0
GCA_014170615.1_ASM1417061v1,0
GCA_014170615.1_ASM1417061v1,0
GCA_014170615.1_ASM1417061v1,0
GCA_013725775.1_ASM1372577v1,0
GCA_013786125.1_ASM1378612v1,0
GCA_014169195.1_ASM1416919v1,0
GCA_014169195.1_ASM1416919v1,0
GCA_013803745.1_ASM1380374v1,0
GCA_013813585.1_ASM1381358v1,0
GCA_013813585.1_ASM1381358v1,5
GCA_013815445.1_ASM1381544v1,0
GCA_014109665.1_ASM1410966v1,1
GCA_014109665.1_ASM1410966v1,0
GCA_014109665.1_ASM1410966v1,1
GCA_014109665.1_ASM1410966v1,1
GCA_014109665.1_ASM1410966v1,1
GCA_014109665.1_ASM1410966v1,1
GCA_014169775.1_ASM1416977v1,2
GCA_014169775.1_ASM1416977v1,0
GCA_013923405.1_ASM1392340v1,0
GCA_013923405.1_ASM1392340v1,0
GCA_014168595.1_ASM1416859v1,0
GCA_014168595.1_ASM1416859v1,0
GCA_013790405.1_ASM1379040v1,5
GCA_013790405.1_ASM1379040v1,0
GCA_013790405.1_ASM1379040v1,2
GCA_013790405.1_ASM1379040v1,0
GCA_014168835.1_ASM1416883v1,0
GCA_014168835.1_ASM1416883v1,4
GCA_014168835.1_ASM1416883v1,1
GCA_014168835.1_ASM1416883v1,0
GCA_014168835.1_ASM1416883v1,0
GCA_013829445.1_ASM1382944v1,0
GCA_013829445.1_ASM1382944v1,2
GCA_013829445.1_ASM1382944v1,0
GCA_013829445.1_ASM1382944v1,0
GCA_014109125.1_ASM1410912v1,0
GCA_014109125.1_ASM1410912v1,1
GCA_014109005.1_ASM1410900v1,0
GCA_014109005.1_ASM1410900v1,0
GCA_014109005.1_ASM1410900v1,0
GCA_014109005.1_ASM1410900v1,0
GCA_014109005.1_ASM1410900v1,0
GCA_014109005.1_ASM1410900v1,0
GCA_008275005.1_ASM827500v1,0
GCA_014169695.1_ASM1416969v1,0
GCA_014169695.1_ASM1416969v1,0
GCA_014169695.1_ASM1416969v1,1
GCA_014169695.1_ASM1416969v1,0
GCA_014169695.1_ASM1416969v1,10
GCA_014169695.1_ASM1416969v1,1
GCA_014169435.1_ASM1416943v1,0
GCA_014169435.1_ASM1416943v1,0
GCA_014169435.1_ASM1416943v1,0
GCA_013886475.1_ASM1388647v1,0
GCA_013886475.1_ASM1388647v1,1
GCA_013886475.1_ASM1388647v1,0
GCA_013900025.1_ASM1390002v1,0
GCA_013889395.1_ASM1388939v1,0
GCA_013819985.1_ASM1381998v1,1
GCA_013819985.1_ASM1381998v1,0
GCA_013819985.1_ASM1381998v1,1
GCA_014170595.1_ASM1417059v1,0
GCA_014170595.1_ASM1417059v1,0
GCA_013886595.1_ASM1388659v1,0
GCA_013886595.1_ASM1388659v1,0
GCA_013888235.1_ASM1388823v1,0
GCA_013822575.1_ASM1382257v1,11
GCA_013822575.1_ASM1382257v1,0
GCA_013822575.1_ASM1382257v1,0
GCA_013822575.1_ASM1382257v1,1
GCA_013898135.1_ASM1389813v1,0
GCA_013898135.1_ASM1389813v1,0
GCA_013898135.1_ASM1389813v1,0
GCA_014131615.1_ASM1413161v1,0
GCA_014131615.1_ASM1413161v1,0
GCA_014131615.1_ASM1413161v1,2
GCA_014131615.1_ASM1413161v1,0
GCA_014131615.1_ASM1413161v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013790245.1_ASM1379024v1,0
GCA_013732175.1_ASM1373217v1,2
GCA_013732175.1_ASM1373217v1,0
GCA_013732175.1_ASM1373217v1,0
GCA_013732175.1_ASM1373217v1,3
GCA_013732175.1_ASM1373217v1,1
GCA_013824345.1_ASM1382434v1,0
GCA_013886735.1_ASM1388673v1,0
GCA_013805505.1_ASM1380550v1,0
GCA_014170695.1_ASM1417069v1,0
GCA_014170695.1_ASM1417069v1,0
GCA_013790285.1_ASM1379028v1,1
GCA_013790285.1_ASM1379028v1,0
GCA_013829905.1_ASM1382990v1,0
GCA_013812575.1_ASM1381257v1,0
GCA_013812575.1_ASM1381257v1,0
GCA_013812575.1_ASM1381257v1,0
GCA_013812575.1_ASM1381257v1,0
GCA_013812575.1_ASM1381257v1,4
GCA_014169095.1_ASM1416909v1,12
GCA_014169095.1_ASM1416909v1,0
GCA_014169095.1_ASM1416909v1,1
GCA_014169095.1_ASM1416909v1,1
GCA_013899265.1_ASM1389926v1,0
GCA_014131515.1_ASM1413151v1,0
GCA_013899825.1_ASM1389982v1,0
GCA_013893255.1_ASM1389325v1,0
GCA_013893255.1_ASM1389325v1,0
GCA_013893255.1_ASM1389325v1,0
GCA_013996855.1_ASM1399685v1,0
GCA_013996855.1_ASM1399685v1,0
GCA_013996855.1_ASM1399685v1,0
GCA_013996855.1_ASM1399685v1,0
GCA_013996855.1_ASM1399685v1,0
GCA_013827445.1_ASM1382744v1,0
GCA_013812225.1_ASM1381222v1,0
GCA_013812225.1_ASM1381222v1,0
GCA_013812225.1_ASM1381222v1,0
GCA_013812225.1_ASM1381222v1,1
GCA_013812225.1_ASM1381222v1,0
GCA_013812225.1_ASM1381222v1,0
GCA_013812225.1_ASM1381222v1,1
GCA_013899985.1_ASM1389998v1,1
GCA_013899985.1_ASM1389998v1,0
GCA_013899985.1_ASM1389998v1,0
GCA_013806525.1_ASM1380652v1,2
GCA_013806525.1_ASM1380652v1,0
GCA_013806525.1_ASM1380652v1,1
GCA_013806525.1_ASM1380652v1,0
GCA_013748665.1_ASM1374866v1,0
GCA_013748665.1_ASM1374866v1,2
GCA_013748665.1_ASM1374866v1,0
GCA_013802065.1_ASM1380206v1,1
GCA_013802065.1_ASM1380206v1,16
GCA_013802065.1_ASM1380206v1,1
GCA_013802065.1_ASM1380206v1,0
GCA_013802065.1_ASM1380206v1,1
GCA_013802065.1_ASM1380206v1,1
GCA_013802065.1_ASM1380206v1,3
GCA_013802065.1_ASM1380206v1,1
GCA_013802065.1_ASM1380206v1,2
GCA_013802065.1_ASM1380206v1,1
GCA_008275105.1_ASM827510v1,0
GCA_014171015.1_ASM1417101v1,0
GCA_014171015.1_ASM1417101v1,0
GCA_014171015.1_ASM1417101v1,0
GCA_014171015.1_ASM1417101v1,1
GCA_014171015.1_ASM1417101v1,0
GCA_013801205.1_ASM1380120v1,0
GCA_013801205.1_ASM1380120v1,0
GCA_013801205.1_ASM1380120v1,4
GCA_013801205.1_ASM1380120v1,0
GCA_013801205.1_ASM1380120v1,0
GCA_013804445.1_ASM1380444v1,0
GCA_013899185.1_ASM1389918v1,0
GCA_014131535.1_ASM1413153v1,0
GCA_014131535.1_ASM1413153v1,0
GCA_013727815.1_ASM1372781v1,0
GCA_013727815.1_ASM1372781v1,0
GCA_013727815.1_ASM1372781v1,0
GCA_013727815.1_ASM1372781v1,0
GCA_013727815.1_ASM1372781v1,0
GCA_013837755.1_ASM1383775v1,1
GCA_013837755.1_ASM1383775v1,0
GCA_013837755.1_ASM1383775v1,0
GCA_013837755.1_ASM1383775v1,3
GCA_013837755.1_ASM1383775v1,1
GCA_013837755.1_ASM1383775v1,0
GCA_013744185.1_ASM1374418v1,0
GCA_013744185.1_ASM1374418v1,0
GCA_013744185.1_ASM1374418v1,0
GCA_013827685.1_ASM1382768v1,0
GCA_014169995.1_ASM1416999v1,1
GCA_014169995.1_ASM1416999v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014169575.1_ASM1416957v1,0
GCA_014109625.1_ASM1410962v1,2
GCA_014109625.1_ASM1410962v1,0
GCA_013823865.1_ASM1382386v1,0
GCA_013601135.1_ASM1360113v1,0
GCA_013601135.1_ASM1360113v1,0
GCA_013601135.1_ASM1360113v1,0
GCA_013749975.1_ASM1374997v1,0
GCA_013749975.1_ASM1374997v1,0
GCA_013828415.1_ASM1382841v1,1
GCA_013828415.1_ASM1382841v1,0
GCA_013791815.1_ASM1379181v1,0
GCA_013783685.1_ASM1378368v1,0
GCA_013885155.1_ASM1388515v1,0
GCA_013885155.1_ASM1388515v1,0
GCA_013885155.1_ASM1388515v1,0
GCA_013885155.1_ASM1388515v1,0
GCA_013885155.1_ASM1388515v1,0
GCA_014170675.1_ASM1417067v1,0
GCA_014170675.1_ASM1417067v1,4
GCA_014170675.1_ASM1417067v1,0
GCA_013602835.1_ASM1360283v1,0
GCA_013602835.1_ASM1360283v1,0
GCA_013602835.1_ASM1360283v1,0
GCA_013602835.1_ASM1360283v1,0
GCA_013835785.1_ASM1383578v1,2
GCA_013835785.1_ASM1383578v1,0
GCA_013835785.1_ASM1383578v1,0
GCA_013731515.1_ASM1373151v1,0
GCA_013731515.1_ASM1373151v1,0
GCA_013892855.1_ASM1389285v1,1
GCA_013892855.1_ASM1389285v1,1
GCA_013892855.1_ASM1389285v1,1
GCA_013892855.1_ASM1389285v1,0
GCA_013884935.1_ASM1388493v1,0
GCA_013884935.1_ASM1388493v1,0
GCA_013884935.1_ASM1388493v1,0
GCA_013819805.1_ASM1381980v1,0
GCA_014168755.1_ASM1416875v1,0
GCA_014168755.1_ASM1416875v1,0
GCA_014168755.1_ASM1416875v1,0
GCA_014168755.1_ASM1416875v1,0
GCA_013825245.1_ASM1382524v1,1
GCA_013825245.1_ASM1382524v1,2
GCA_013825245.1_ASM1382524v1,1
GCA_013825245.1_ASM1382524v1,0
GCA_013825245.1_ASM1382524v1,7
GCA_013825245.1_ASM1382524v1,0
GCA_013825245.1_ASM1382524v1,0
GCA_013825245.1_ASM1382524v1,1
GCA_013825245.1_ASM1382524v1,1
GCA_013797825.1_ASM1379782v1,2
GCA_013797825.1_ASM1379782v1,0
GCA_013797825.1_ASM1379782v1,0
GCA_013797825.1_ASM1379782v1,0
GCA_014131595.1_ASM1413159v1,0
GCA_013890795.1_ASM1389079v1,0
GCA_013890795.1_ASM1389079v1,1
GCA_013890795.1_ASM1389079v1,8
GCA_013806725.1_ASM1380672v1,0
GCA_013802585.1_ASM1380258v1,0
GCA_013802585.1_ASM1380258v1,0
GCA_013802585.1_ASM1380258v1,0
GCA_013802585.1_ASM1380258v1,0
GCA_013802585.1_ASM1380258v1,0
GCA_014169855.1_ASM1416985v1,0
GCA_014169855.1_ASM1416985v1,0
GCA_014169855.1_ASM1416985v1,0
GCA_013746875.1_ASM1374687v1,0
GCA_013746875.1_ASM1374687v1,0
GCA_013746875.1_ASM1374687v1,0
GCA_013746875.1_ASM1374687v1,0
GCA_013795545.1_ASM1379554v1,0
GCA_013795545.1_ASM1379554v1,0
GCA_014109105.1_ASM1410910v1,0
GCA_014109105.1_ASM1410910v1,1
GCA_013823335.1_ASM1382333v1,1
GCA_013823335.1_ASM1382333v1,0
GCA_013823335.1_ASM1382333v1,0
GCA_013823335.1_ASM1382333v1,0
GCA_013823335.1_ASM1382333v1,0
GCA_013823335.1_ASM1382333v1,1
GCA_013823335.1_ASM1382333v1,1
GCA_013790145.1_ASM1379014v1,4
GCA_013790145.1_ASM1379014v1,7
GCA_013790145.1_ASM1379014v1,2
GCA_013790145.1_ASM1379014v1,1
GCA_013790145.1_ASM1379014v1,8
GCA_013790145.1_ASM1379014v1,1
GCA_013790145.1_ASM1379014v1,1
GCA_013790145.1_ASM1379014v1,1
GCA_013790145.1_ASM1379014v1,0
GCA_013790145.1_ASM1379014v1,1
GCA_013790145.1_ASM1379014v1,1
GCA_014169915.1_ASM1416991v1,18
GCA_014169915.1_ASM1416991v1,0
GCA_014169915.1_ASM1416991v1,0
GCA_014169915.1_ASM1416991v1,2
GCA_014169915.1_ASM1416991v1,12
GCA_014169915.1_ASM1416991v1,0
GCA_013739975.1_ASM1373997v1,1
GCA_013739975.1_ASM1373997v1,0
GCA_013739975.1_ASM1373997v1,1
GCA_013739975.1_ASM1373997v1,0
GCA_014058445.1_ASM1405844v1,0
GCA_014058445.1_ASM1405844v1,0
GCA_014058445.1_ASM1405844v1,7
GCA_014058445.1_ASM1405844v1,0
GCA_014058445.1_ASM1405844v1,0
GCA_014058445.1_ASM1405844v1,0
GCA_013899725.1_ASM1389972v1,0
GCA_013899725.1_ASM1389972v1,0
GCA_013899725.1_ASM1389972v1,2
GCA_013796065.1_ASM1379606v1,0
GCA_013796065.1_ASM1379606v1,0
GCA_013796065.1_ASM1379606v1,4
GCA_014169595.1_ASM1416959v1,2
GCA_014169595.1_ASM1416959v1,2
GCA_014169595.1_ASM1416959v1,0
GCA_014169595.1_ASM1416959v1,0
GCA_013828065.1_ASM1382806v1,0
GCA_014168975.1_ASM1416897v1,0
GCA_014169155.1_ASM1416915v1,0
GCA_014169155.1_ASM1416915v1,0
GCA_014169155.1_ASM1416915v1,0
GCA_014169615.1_ASM1416961v1,0
GCA_014169615.1_ASM1416961v1,0
GCA_014169615.1_ASM1416961v1,0
GCA_014169615.1_ASM1416961v1,1
GCA_014169615.1_ASM1416961v1,1
GCA_014169615.1_ASM1416961v1,0
GCA_013804645.1_ASM1380464v1,0
GCA_014169415.1_ASM1416941v1,0
GCA_014169415.1_ASM1416941v1,2
GCA_014169415.1_ASM1416941v1,1
GCA_014169415.1_ASM1416941v1,1
GCA_014169415.1_ASM1416941v1,1
GCA_014169415.1_ASM1416941v1,13
GCA_014169415.1_ASM1416941v1,1
GCA_014169415.1_ASM1416941v1,1
GCA_014169415.1_ASM1416941v1,0
GCA_013741635.1_ASM1374163v1,1
GCA_013741635.1_ASM1374163v1,0
GCA_013741635.1_ASM1374163v1,0
GCA_013741635.1_ASM1374163v1,0
GCA_013741635.1_ASM1374163v1,0
GCA_013741635.1_ASM1374163v1,0
GCA_013899075.1_ASM1389907v1,0
GCA_014109085.1_ASM1410908v1,0
GCA_013804065.1_ASM1380406v1,0
GCA_014169895.1_ASM1416989v1,0
GCA_014169895.1_ASM1416989v1,0
GCA_014169895.1_ASM1416989v1,0
GCA_013888615.1_ASM1388861v1,0
GCA_013728735.1_ASM1372873v1,0
GCA_013728735.1_ASM1372873v1,8
GCA_014169015.1_ASM1416901v1,0
GCA_014169015.1_ASM1416901v1,0
GCA_014169015.1_ASM1416901v1,0
GCA_014169015.1_ASM1416901v1,0
GCA_014169015.1_ASM1416901v1,0
GCA_014169015.1_ASM1416901v1,0
