SRR13182991,SRR13182991_component_23,CP069492.1,5886
SRR13182991,SRR13182991_component_13,CP069488.1,5898
SRR13182991,SRR13182991_component_0,CP069488.1,22284
SRR13182991,SRR13182991_component_1,CP069488.1,5898
SRR3999101,SRR3999101_component_2,CP018983.1,153720
SRR3999101,SRR3999101_component_0,CP018982.1,872210
SRR3999101,SRR3999101_component_0,CP018983.1,246070
SRR3999101,SRR3999101_component_1,CP018981.1,144735
SRR3999101,SRR3999101_component_5,CP018980.1,45185
SRR4025862,SRR4025862_component_0,CP020118.1,1111425
SRR4025862,SRR4025862_component_0,CP020117.1,1031570
SRR4025862,SRR4025862_component_0,CP020119.1,527260
SRR4025862,SRR4025862_component_0,CP020116.1,22350
DRR199371,DRR199371_component_1,AP022172.1,362785
DRR199371,DRR199371_component_0,AP022172.1,477915
DRR199371,DRR199371_component_0,AP022171.1,56914
DRR199371,DRR199371_component_2,AP022171.1,102250
SRR3999091,SRR3999091_component_2,CP019020.1,173270
SRR3999091,SRR3999091_component_3,CP019019.1,114575
SRR3999091,SRR3999091_component_3,CP019018.1,20770
SRR3999091,SRR3999091_component_3,CP019017.1,20770
SRR3999091,SRR3999091_component_0,CP019019.1,937300
SRR3999091,SRR3999091_component_1,CP019016.1,382005
SRR11948783,SRR11948783_component_0,CP056872.1,689525
SRR11948783,SRR11948783_component_0,CP056871.1,846025
SRR11948783,SRR11948783_component_0,CP056870.1,104980
SRR11948783,SRR11948783_component_1,CP056870.1,152670
SRR13183024,SRR13183024_component_1,CP069589.1,156000
SRR13183024,SRR13183024_component_3,CP069591.1,60755
SRR13183024,SRR13183024_component_2,CP069590.1,97340
SRR13183024,SRR13183024_component_6,CP069592.1,19965
SRR13183024,SRR13183024_component_0,CP069589.1,185790
SRR11949276,SRR11949276_component_1,CP056306.1,45185
SRR11949276,SRR11949276_component_0,CP056304.1,87430
SRR11949276,SRR11949276_component_0,CP056305.1,64450
SRR13182993,SRR13182993_component_1,CP069583.1,51579
SRR13182993,SRR13182993_component_0,CP069584.1,198495
SRR13182993,SRR13182993_component_0,CP069583.1,24633
SRR13182993,SRR13182993_component_3,CP069585.1,17277
SRR11148636,SRR11148636_component_1,CP049077.2,439055
SRR11148636,SRR11148636_component_0,CP049079.2,1087570
SRR11148636,SRR11148636_component_0,CP049077.2,899845
SRR11148636,SRR11148636_component_0,CP049078.2,507015
SRR5168234,SRR5168234_component_0,CP020116.1,972120
SRR5168234,SRR5168234_component_0,CP020117.1,925280
SRR5168234,SRR5168234_component_0,CP020119.1,523960
SRR5168234,SRR5168234_component_1,CP020116.1,100710
SRR5167859,SRR5167859_component_2,CP021935.1,151780
SRR5167859,SRR5167859_component_0,CP021936.1,1225235
SRR5167859,SRR5167859_component_0,CP021937.1,1314870
SRR5167859,SRR5167859_component_0,CP021938.1,316060
SRR5167859,SRR5167859_component_0,CP021935.1,337130
SRR5167859,SRR5167859_component_1,CP021938.1,310810
SRR3112332,SRR3112332_component_0,CP032202.1,1315345
SRR3112332,SRR3112332_component_0,CP032203.1,406250
SRR3112332,SRR3112332_component_0,CP032201.1,120680
SRR3112332,SRR3112332_component_1,CP032201.1,496635
SRR5168211,SRR5168211_component_0,CP021690.1,1433790
SRR5168211,SRR5168211_component_0,CP021689.1,379527
SRR3112329,SRR3112329_component_1,CP027534.1,334335
SRR3112329,SRR3112329_component_2,CP027534.1,155500
SRR3112329,SRR3112329_component_0,CP027536.1,590630
SRR3112329,SRR3112329_component_0,CP027537.1,444155
SRR3112329,SRR3112329_component_0,CP027534.1,51780
SRR3112329,SRR3112329_component_0,CP027535.1,39120
SRR3999096,SRR3999096_component_2,CP018991.1,170590
SRR3999096,SRR3999096_component_3,CP018987.1,74385
SRR3999096,SRR3999096_component_1,CP018988.1,342610
SRR3999096,SRR3999096_component_0,CP018990.1,1378920
SRR3999096,SRR3999096_component_0,CP018989.1,796950
SRR3999096,SRR3999096_component_0,CP018991.1,209250
SRR3999096,SRR3999096_component_5,CP018985.1,60755
SRR3999096,SRR3999096_component_4,CP018986.1,65195
SRR3999096,SRR3999096_component_6,CP018984.1,30155
SRR3999081,SRR3999081_component_1,CP019011.1,685580
SRR3999081,SRR3999081_component_1,CP019010.1,541015
SRR3999081,SRR3999081_component_1,CP019012.1,140130
SRR3999081,SRR3999081_component_1,CP019009.1,13720
SRR3999081,SRR3999081_component_0,CP019012.1,2622250
DRR199287,DRR199287_component_1,AP022047.1,56115
DRR199287,DRR199287_component_0,AP022046.1,56545
DRR199287,DRR199287_component_3,AP022044.1,33000
DRR199287,DRR199287_component_3,AP022045.1,33000
DRR199287,DRR199287_component_2,AP022048.1,31940
