DRR192221,87,unclassified
DRR192221,93,chromosome
DRR192221,98,chromosome
DRR192221,99,chromosome
DRR192221,96,unclassified
DRR192221,100,chromosome
DRR192221,97,unclassified
DRR192221,95,unclassified
DRR192221,103,chromosome
DRR192221,85,unclassified
DRR192221,101,chromosome
DRR192221,104,chromosome
DRR192221,102,chromosome
DRR192221,105,chromosome
DRR192221,106,plasmid
DRR192221,108,chromosome
DRR192221,110,chromosome
DRR192221,109,chromosome
DRR192221,111,chromosome
DRR192221,112,chromosome
DRR192221,115,chromosome
DRR192221,116,chromosome
DRR192221,114,plasmid
DRR192221,107,unclassified
DRR192221,117,chromosome
DRR192221,121,chromosome
DRR192221,119,chromosome
DRR192221,120,chromosome
DRR192221,123,chromosome
DRR192221,122,chromosome
DRR192221,113,unclassified
DRR192221,130,chromosome
DRR192221,129,chromosome
DRR192221,128,chromosome
DRR192221,124,chromosome
DRR192221,131,chromosome
DRR192221,126,chromosome
DRR192221,118,plasmid
DRR192221,132,chromosome
DRR192221,134,chromosome
DRR192221,135,chromosome
DRR192221,125,chromosome
DRR192221,137,chromosome
DRR192221,133,chromosome
DRR192221,127,unclassified
DRR192221,140,chromosome
DRR192221,141,chromosome
DRR192221,139,chromosome
DRR192221,142,chromosome
DRR192221,147,chromosome
DRR192221,146,chromosome
DRR192221,144,chromosome
DRR192221,136,unclassified
DRR192221,145,chromosome
DRR192221,143,chromosome
DRR192221,138,chromosome
DRR199249,6,chromosome
DRR199249,4,chromosome
DRR199249,8,chromosome
DRR199249,7,chromosome
DRR199249,5,chromosome
DRR199249,3,chromosome
DRR199249,11,chromosome
DRR199249,12,chromosome
DRR199249,10,chromosome
DRR199249,9,chromosome
DRR199249,13,chromosome
DRR199249,14,chromosome
DRR199249,15,chromosome
DRR199249,18,chromosome
DRR199249,19,chromosome
DRR199249,17,chromosome
DRR199249,20,chromosome
DRR199249,16,chromosome
DRR199249,1,chromosome
DRR199249,2,chromosome
DRR199249,26,chromosome
DRR199249,25,chromosome
DRR199249,21,chromosome
DRR199249,22,chromosome
DRR199249,24,chromosome
DRR199249,23,chromosome
DRR199249,28,chromosome
DRR199249,27,chromosome
DRR199249,29,chromosome
DRR199249,31,chromosome
DRR199249,33,chromosome
DRR199249,34,chromosome
DRR199249,32,chromosome
DRR199249,35,chromosome
DRR199249,36,chromosome
DRR199249,30,chromosome
DRR199249,39,chromosome
DRR199249,42,chromosome
DRR199249,41,chromosome
DRR199249,40,chromosome
DRR199249,37,chromosome
DRR199249,43,chromosome
DRR199249,38,chromosome
DRR199249,44,plasmid
DRR199249,45,chromosome
DRR199249,46,chromosome
DRR199249,49,plasmid
DRR199249,47,plasmid
DRR199249,48,plasmid
DRR199249,50,plasmid
DRR199249,51,chromosome
DRR199249,55,chromosome
DRR199249,54,chromosome
DRR199249,53,plasmid
DRR199249,56,chromosome
DRR199249,52,chromosome
DRR199249,58,chromosome
DRR199249,57,plasmid
DRR199249,59,plasmid
DRR199249,61,chromosome
DRR199249,60,chromosome
DRR199249,63,plasmid
DRR199249,62,plasmid
DRR199249,64,plasmid
DRR199249,65,chromosome
DRR199249,66,chromosome
DRR199249,67,chromosome
DRR199249,71,chromosome
DRR199249,73,plasmid
DRR199249,72,chromosome
DRR199249,69,chromosome
DRR199249,70,chromosome
DRR199249,68,plasmid
DRR199249,74,unclassified
DRR199249,80,plasmid
DRR199249,78,chromosome
DRR199249,79,plasmid
DRR199249,77,chromosome
DRR199249,76,chromosome
DRR199249,81,chromosome
DRR199249,75,unclassified
DRR199249,82,unclassified
DRR199249,83,plasmid
DRR199249,84,chromosome
DRR199249,85,chromosome
DRR199249,86,chromosome
DRR199249,87,chromosome
DRR199249,88,chromosome
DRR199249,89,chromosome
DRR199249,91,chromosome
DRR199249,90,plasmid
DRR199249,93,chromosome
DRR199249,96,chromosome
DRR199249,97,chromosome
DRR199249,98,chromosome
DRR199249,92,chromosome
DRR199249,94,unclassified
DRR199249,99,plasmid
DRR199249,100,chromosome
DRR199249,101,chromosome
DRR199249,102,chromosome
DRR199249,95,unclassified
DRR199249,105,chromosome
DRR199249,103,chromosome
DRR199249,107,chromosome
DRR199249,104,plasmid
DRR199249,108,chromosome
DRR199249,109,chromosome
DRR199249,110,chromosome
DRR199249,106,unclassified
DRR199249,111,chromosome
DRR199249,113,unclassified
DRR199249,112,chromosome
DRR199249,115,chromosome
DRR199249,116,chromosome
DRR199249,117,chromosome
DRR199249,118,chromosome
DRR199249,121,chromosome
DRR199249,114,unclassified
DRR199249,122,chromosome
DRR199249,120,unclassified
DRR199249,124,chromosome
DRR199249,126,chromosome
DRR199249,127,chromosome
DRR199249,123,chromosome
DRR199249,128,chromosome
DRR199249,119,unclassified
DRR199249,125,chromosome
DRR199249,130,chromosome
DRR199249,129,chromosome
DRR199249,132,chromosome
DRR199249,134,chromosome
DRR199249,131,chromosome
DRR199249,135,chromosome
DRR199249,138,chromosome
DRR199249,136,chromosome
DRR199249,133,unclassified
DRR199249,140,chromosome
DRR199249,142,chromosome
DRR199249,141,chromosome
DRR199249,144,chromosome
DRR199249,145,chromosome
DRR199249,148,unclassified
DRR199249,149,chromosome
DRR199249,147,unclassified
DRR199249,137,chromosome
DRR199249,150,chromosome
DRR199249,139,chromosome
DRR199249,143,chromosome
DRR199249,151,chromosome
DRR199249,155,chromosome
DRR199249,152,chromosome
DRR199249,153,unclassified
DRR199249,154,chromosome
DRR199249,146,unclassified
DRR199249,156,chromosome
DRR199249,157,chromosome
DRR199249,159,chromosome
DRR199249,161,chromosome
DRR199249,163,unclassified
DRR199249,160,chromosome
DRR199249,162,unclassified
DRR199249,165,chromosome
DRR199249,166,unclassified
DRR199249,169,chromosome
DRR199249,170,unclassified
DRR199249,167,chromosome
DRR199249,164,chromosome
DRR199249,172,unclassified
DRR199249,174,unclassified
DRR199249,176,unclassified
DRR199249,177,unclassified
DRR199249,178,chromosome
DRR199249,173,unclassified
DRR199249,158,unclassified
DRR199249,180,chromosome
DRR199249,184,unclassified
DRR199249,181,chromosome
DRR199249,186,chromosome
DRR199249,175,unclassified
DRR199249,185,chromosome
DRR199249,179,chromosome
DRR199249,168,unclassified
DRR199249,187,chromosome
DRR199249,171,chromosome
DRR199249,182,chromosome
DRR199249,183,chromosome
DRR199263,6,chromosome
DRR199263,7,chromosome
DRR199263,8,chromosome
DRR199263,5,chromosome
DRR199263,2,chromosome
DRR199263,4,chromosome
DRR199263,3,chromosome
DRR199263,9,chromosome
DRR199263,10,chromosome
DRR199263,12,chromosome
DRR199263,14,chromosome
DRR199263,11,chromosome
DRR199263,16,chromosome
DRR199263,13,chromosome
DRR199263,15,chromosome
DRR199263,17,chromosome
DRR199263,18,chromosome
DRR199263,22,chromosome
DRR199263,20,chromosome
DRR199263,24,chromosome
DRR199263,19,chromosome
DRR199263,23,chromosome
DRR199263,25,chromosome
DRR199263,26,chromosome
DRR199263,21,chromosome
DRR199263,28,chromosome
DRR199263,32,chromosome
DRR199263,27,chromosome
DRR199263,34,chromosome
DRR199263,29,chromosome
DRR199263,33,chromosome
DRR199263,31,chromosome
DRR199263,30,plasmid
DRR199263,35,chromosome
DRR199263,36,chromosome
DRR199263,38,chromosome
DRR199263,39,plasmid
DRR199263,37,chromosome
DRR199263,40,plasmid
DRR199263,41,chromosome
DRR199263,42,plasmid
DRR199263,44,chromosome
DRR199263,45,chromosome
DRR199263,46,plasmid
DRR199263,43,plasmid
DRR199263,48,plasmid
DRR199263,47,plasmid
DRR199263,53,chromosome
DRR199263,50,chromosome
DRR199263,51,plasmid
DRR199263,54,chromosome
DRR199263,49,plasmid
DRR199263,55,plasmid
DRR199263,52,chromosome
DRR199263,60,chromosome
DRR199263,59,chromosome
DRR199263,61,chromosome
DRR199263,62,plasmid
DRR199263,58,chromosome
DRR199263,56,unclassified
DRR199263,63,plasmid
DRR199263,64,chromosome
DRR199263,66,plasmid
DRR199263,57,unclassified
DRR199263,67,chromosome
DRR199263,65,plasmid
DRR199263,69,chromosome
DRR199263,73,chromosome
DRR199263,70,chromosome
DRR199263,74,unclassified
DRR199263,68,chromosome
DRR199263,72,chromosome
DRR199263,71,unclassified
DRR199263,75,chromosome
DRR199263,80,chromosome
DRR199263,77,chromosome
DRR199263,78,chromosome
DRR199263,79,plasmid
DRR199263,76,plasmid
DRR199263,84,chromosome
DRR199263,81,unclassified
DRR199263,82,unclassified
DRR199263,83,chromosome
DRR199263,86,unclassified
DRR199263,85,chromosome
DRR199263,88,unclassified
DRR199263,91,chromosome
DRR199263,87,unclassified
DRR199263,93,chromosome
DRR199263,92,chromosome
DRR199263,95,plasmid
DRR199263,90,unclassified
DRR199263,94,unclassified
DRR199263,96,chromosome
DRR199263,97,unclassified
DRR199263,98,unclassified
DRR199263,99,unclassified
DRR199263,105,unclassified
DRR199263,101,chromosome
DRR199263,102,chromosome
DRR199263,103,chromosome
DRR199263,107,unclassified
DRR199263,106,chromosome
DRR199263,89,unclassified
DRR199263,110,unclassified
DRR199263,109,unclassified
DRR199263,111,chromosome
DRR199263,113,chromosome
DRR199263,104,unclassified
DRR199263,108,chromosome
DRR199263,112,unclassified
DRR199263,100,chromosome
DRR199263,1,chromosome
DRR199287,7,chromosome
DRR199287,4,chromosome
DRR199287,6,chromosome
DRR199287,8,chromosome
DRR199287,5,chromosome
DRR199287,3,chromosome
DRR199287,9,chromosome
DRR199287,2,chromosome
DRR199287,12,chromosome
DRR199287,10,chromosome
DRR199287,11,chromosome
DRR199287,14,chromosome
DRR199287,13,chromosome
DRR199287,15,chromosome
DRR199287,16,chromosome
DRR199287,19,chromosome
DRR199287,17,chromosome
DRR199287,18,chromosome
DRR199287,1,chromosome
DRR199287,20,chromosome
DRR199287,22,chromosome
DRR199287,24,chromosome
DRR199287,25,chromosome
DRR199287,21,chromosome
DRR199287,27,chromosome
DRR199287,26,chromosome
DRR199287,28,chromosome
DRR199287,23,chromosome
DRR199287,31,chromosome
DRR199287,33,chromosome
DRR199287,30,chromosome
DRR199287,29,chromosome
DRR199287,35,chromosome
DRR199287,34,chromosome
DRR199287,40,chromosome
DRR199287,32,plasmid
DRR199287,39,chromosome
DRR199287,36,chromosome
DRR199287,42,chromosome
DRR199287,41,chromosome
DRR199287,38,chromosome
DRR199287,44,chromosome
DRR199287,37,chromosome
DRR199287,45,chromosome
DRR199287,46,chromosome
DRR199287,43,chromosome
DRR199287,47,chromosome
DRR199287,48,chromosome
DRR199287,53,chromosome
DRR199287,54,chromosome
DRR199287,49,chromosome
DRR199287,50,chromosome
DRR199287,52,plasmid
DRR199287,51,chromosome
DRR199287,55,chromosome
DRR199287,58,chromosome
DRR199287,59,plasmid
DRR199287,60,plasmid
DRR199287,57,chromosome
DRR199287,56,chromosome
DRR199287,61,chromosome
DRR199287,62,chromosome
DRR199287,63,chromosome
DRR199287,64,plasmid
DRR199287,68,chromosome
DRR199287,65,chromosome
DRR199287,69,chromosome
DRR199287,67,plasmid
DRR199287,66,plasmid
DRR199287,71,chromosome
DRR199287,70,plasmid
DRR199287,73,chromosome
DRR199287,75,chromosome
DRR199287,77,chromosome
DRR199287,74,chromosome
DRR199287,72,plasmid
DRR199287,76,plasmid
DRR199287,79,plasmid
DRR199287,78,plasmid
DRR199287,80,chromosome
DRR199287,82,chromosome
DRR199287,81,chromosome
DRR199287,84,chromosome
DRR199287,85,chromosome
DRR199287,83,unclassified
DRR199287,86,plasmid
DRR199287,87,plasmid
DRR199287,90,plasmid
DRR199287,88,plasmid
DRR199287,93,chromosome
DRR199287,95,chromosome
DRR199287,92,plasmid
DRR199287,94,unclassified
DRR199287,89,unclassified
DRR199287,91,unclassified
DRR199287,97,chromosome
DRR199287,96,chromosome
DRR199287,99,plasmid
DRR199287,101,unclassified
DRR199287,98,chromosome
DRR199287,102,chromosome
DRR199287,100,unclassified
DRR199287,104,chromosome
DRR199287,105,chromosome
DRR199287,103,chromosome
DRR199287,109,chromosome
DRR199287,110,chromosome
DRR199287,107,plasmid
DRR199287,106,plasmid
DRR199287,108,chromosome
DRR199287,111,chromosome
DRR199287,112,chromosome
DRR199287,113,chromosome
DRR199287,114,chromosome
DRR199287,118,chromosome
DRR199287,117,plasmid
DRR199287,120,chromosome
DRR199287,115,unclassified
DRR199287,116,chromosome
DRR199287,121,unclassified
DRR199287,119,chromosome
DRR199287,122,chromosome
DRR199287,124,chromosome
DRR199287,126,chromosome
DRR199287,128,chromosome
DRR199287,123,unclassified
DRR199287,130,chromosome
DRR199287,127,plasmid
DRR199287,129,plasmid
DRR199287,125,unclassified
DRR199287,131,chromosome
DRR199287,133,chromosome
DRR199287,132,chromosome
DRR199287,136,chromosome
DRR199287,137,chromosome
DRR199287,134,chromosome
DRR199287,138,chromosome
DRR199287,135,chromosome
DRR199287,139,chromosome
DRR199287,140,chromosome
DRR199287,143,plasmid
DRR199287,147,chromosome
DRR199287,146,chromosome
DRR199287,148,chromosome
DRR199287,144,unclassified
DRR199287,145,chromosome
DRR199287,142,plasmid
DRR199287,150,chromosome
DRR199287,151,chromosome
DRR199287,152,chromosome
DRR199287,154,chromosome
DRR199287,153,chromosome
DRR199287,141,chromosome
DRR199287,149,chromosome
DRR199287,156,chromosome
DRR199287,157,chromosome
DRR199287,155,unclassified
DRR199287,158,chromosome
DRR199287,162,chromosome
DRR199287,161,chromosome
DRR199287,164,plasmid
DRR199287,165,chromosome
DRR199287,160,chromosome
DRR199287,168,chromosome
DRR199287,167,plasmid
DRR199287,170,chromosome
DRR199287,171,chromosome
DRR199287,172,chromosome
DRR199287,169,unclassified
DRR199287,174,chromosome
DRR199287,159,chromosome
DRR199287,163,unclassified
DRR199287,176,chromosome
DRR199287,173,chromosome
DRR199287,166,chromosome
DRR199287,180,chromosome
DRR199287,175,unclassified
DRR199287,178,chromosome
DRR199287,177,chromosome
DRR199287,181,chromosome
DRR199287,179,chromosome
DRR199287,184,chromosome
DRR199287,183,unclassified
DRR199287,182,chromosome
DRR199287,185,chromosome
DRR199287,187,chromosome
DRR199287,186,chromosome
DRR199287,188,chromosome
DRR199287,191,chromosome
DRR199287,192,chromosome
DRR199287,193,plasmid
DRR199287,194,unclassified
DRR199287,190,chromosome
DRR199287,195,chromosome
DRR199287,189,chromosome
DRR199287,196,chromosome
DRR199287,198,chromosome
DRR199287,200,chromosome
DRR199287,197,chromosome
DRR199287,199,chromosome
DRR199287,202,chromosome
DRR199287,203,chromosome
DRR199287,206,unclassified
DRR199287,207,unclassified
DRR199287,205,chromosome
DRR199287,209,chromosome
DRR199287,201,unclassified
DRR199287,204,chromosome
DRR199287,211,chromosome
DRR199287,210,chromosome
DRR199287,213,unclassified
DRR199287,214,plasmid
DRR199287,212,chromosome
DRR199287,216,unclassified
DRR199287,217,chromosome
DRR199287,219,chromosome
DRR199287,220,unclassified
DRR199287,222,chromosome
DRR199287,221,chromosome
DRR199287,225,unclassified
DRR199287,224,chromosome
DRR199287,226,chromosome
DRR199287,227,chromosome
DRR199287,228,chromosome
DRR199287,231,unclassified
DRR199287,223,plasmid
DRR199287,215,plasmid
DRR199287,229,chromosome
DRR199287,218,unclassified
DRR199287,208,chromosome
DRR199287,230,chromosome
DRR199287,232,chromosome
DRR199303,4,chromosome
DRR199303,6,chromosome
DRR199303,8,chromosome
DRR199303,5,chromosome
DRR199303,7,chromosome
DRR199303,3,chromosome
DRR199303,2,chromosome
DRR199303,9,chromosome
DRR199303,10,chromosome
DRR199303,12,chromosome
DRR199303,13,chromosome
DRR199303,11,chromosome
DRR199303,14,chromosome
DRR199303,15,chromosome
DRR199303,16,chromosome
DRR199303,1,chromosome
DRR199303,17,chromosome
DRR199303,19,chromosome
DRR199303,18,chromosome
DRR199303,20,chromosome
DRR199303,23,chromosome
DRR199303,25,chromosome
DRR199303,21,chromosome
DRR199303,24,chromosome
DRR199303,26,plasmid
DRR199303,22,chromosome
DRR199303,27,chromosome
DRR199303,28,chromosome
DRR199303,30,chromosome
DRR199303,29,chromosome
DRR199303,31,chromosome
DRR199303,32,chromosome
DRR199303,33,chromosome
DRR199303,35,chromosome
DRR199303,36,chromosome
DRR199303,34,chromosome
DRR199303,37,chromosome
DRR199303,38,chromosome
DRR199303,39,chromosome
DRR199303,40,chromosome
DRR199303,42,chromosome
DRR199303,41,chromosome
DRR199303,44,chromosome
DRR199303,43,chromosome
DRR199303,45,chromosome
DRR199303,46,chromosome
DRR199303,47,chromosome
DRR199303,48,chromosome
DRR199303,49,chromosome
DRR199303,51,chromosome
DRR199303,54,chromosome
DRR199303,53,chromosome
DRR199303,52,plasmid
DRR199303,56,plasmid
DRR199303,57,plasmid
DRR199303,50,plasmid
DRR199303,55,plasmid
DRR199303,58,plasmid
DRR199303,60,plasmid
DRR199303,61,chromosome
DRR199303,62,chromosome
DRR199303,59,chromosome
DRR199303,63,chromosome
DRR199303,65,chromosome
DRR199303,64,plasmid
DRR199303,66,chromosome
DRR199303,67,chromosome
DRR199303,69,chromosome
DRR199303,68,plasmid
DRR199303,70,chromosome
DRR199303,72,plasmid
DRR199303,71,plasmid
DRR199303,73,plasmid
DRR199303,74,chromosome
DRR199303,75,plasmid
DRR199303,76,chromosome
DRR199303,77,chromosome
DRR199303,78,chromosome
DRR199303,79,chromosome
DRR199303,81,chromosome
DRR199303,82,chromosome
DRR199303,80,plasmid
DRR199303,83,plasmid
DRR199303,85,chromosome
DRR199303,84,chromosome
DRR199303,86,plasmid
DRR199303,91,plasmid
DRR199303,87,unclassified
DRR199303,93,chromosome
DRR199303,88,plasmid
DRR199303,89,unclassified
DRR199303,92,chromosome
DRR199303,90,unclassified
DRR199303,96,chromosome
DRR199303,95,unclassified
DRR199303,99,chromosome
DRR199303,94,unclassified
DRR199303,98,unclassified
DRR199303,97,plasmid
DRR199303,100,plasmid
DRR199303,102,chromosome
DRR199303,105,chromosome
DRR199303,101,chromosome
DRR199303,103,chromosome
DRR199303,107,chromosome
DRR199303,106,plasmid
DRR199303,109,chromosome
DRR199303,108,plasmid
DRR199303,104,unclassified
DRR199303,110,plasmid
DRR199303,112,chromosome
DRR199303,113,chromosome
DRR199303,111,plasmid
DRR199303,115,chromosome
DRR199303,114,chromosome
DRR199303,116,chromosome
DRR199303,121,plasmid
DRR199303,122,plasmid
DRR199303,119,plasmid
DRR199303,117,plasmid
DRR199303,123,chromosome
DRR199303,120,plasmid
DRR199303,124,chromosome
DRR199303,118,unclassified
DRR199303,125,chromosome
DRR199303,129,plasmid
DRR199303,131,plasmid
DRR199303,127,unclassified
DRR199303,128,plasmid
DRR199303,132,plasmid
DRR199303,130,unclassified
DRR199303,133,plasmid
DRR199303,135,plasmid
DRR199303,126,unclassified
DRR199303,139,plasmid
DRR199303,138,unclassified
DRR199303,140,plasmid
DRR199303,137,plasmid
DRR199303,134,plasmid
DRR199303,136,unclassified
DRR199303,142,chromosome
DRR199303,146,chromosome
DRR199303,145,unclassified
DRR199303,143,chromosome
DRR199303,144,chromosome
DRR199303,141,unclassified
DRR199303,147,chromosome
DRR199303,150,chromosome
DRR199303,149,chromosome
DRR199303,151,plasmid
DRR199303,148,plasmid
DRR199303,153,plasmid
DRR199303,154,plasmid
DRR199303,155,chromosome
DRR199303,156,chromosome
DRR199303,157,chromosome
DRR199303,160,plasmid
DRR199303,163,chromosome
DRR199303,159,plasmid
DRR199303,166,chromosome
DRR199303,165,chromosome
DRR199303,152,plasmid
DRR199303,161,unclassified
DRR199303,167,chromosome
DRR199303,170,chromosome
DRR199303,172,unclassified
DRR199303,169,unclassified
DRR199303,158,unclassified
DRR199303,164,unclassified
DRR199303,162,chromosome
DRR199303,176,unclassified
DRR199303,171,unclassified
DRR199303,175,chromosome
DRR199303,173,plasmid
DRR199303,177,chromosome
DRR199303,178,chromosome
DRR199303,174,unclassified
DRR199303,179,unclassified
DRR199303,183,unclassified
DRR199303,182,chromosome
DRR199303,185,unclassified
DRR199303,184,chromosome
DRR199303,180,chromosome
DRR199303,187,unclassified
DRR199303,186,chromosome
DRR199303,190,unclassified
DRR199303,189,chromosome
DRR199303,181,chromosome
DRR199303,191,chromosome
DRR199303,168,unclassified
DRR199303,194,chromosome
DRR199303,193,chromosome
DRR199303,188,unclassified
DRR199303,192,chromosome
DRR199371,8,chromosome
DRR199371,7,chromosome
DRR199371,6,chromosome
DRR199371,4,chromosome
DRR199371,5,chromosome
DRR199371,3,chromosome
DRR199371,2,chromosome
DRR199371,9,chromosome
DRR199371,13,chromosome
DRR199371,12,chromosome
DRR199371,1,chromosome
DRR199371,14,chromosome
DRR199371,11,chromosome
DRR199371,10,chromosome
DRR199371,17,chromosome
DRR199371,16,chromosome
DRR199371,18,chromosome
DRR199371,15,chromosome
DRR199371,22,chromosome
DRR199371,21,chromosome
DRR199371,20,chromosome
DRR199371,26,chromosome
DRR199371,25,chromosome
DRR199371,23,chromosome
DRR199371,19,chromosome
DRR199371,27,chromosome
DRR199371,29,chromosome
DRR199371,28,chromosome
DRR199371,24,chromosome
DRR199371,31,chromosome
DRR199371,30,chromosome
DRR199371,32,chromosome
DRR199371,35,chromosome
DRR199371,37,chromosome
DRR199371,36,chromosome
DRR199371,33,chromosome
DRR199371,38,chromosome
DRR199371,39,chromosome
DRR199371,34,plasmid
DRR199371,40,chromosome
DRR199371,41,chromosome
DRR199371,43,chromosome
DRR199371,45,chromosome
DRR199371,42,chromosome
DRR199371,46,chromosome
DRR199371,44,chromosome
DRR199371,49,chromosome
DRR199371,47,plasmid
DRR199371,48,plasmid
DRR199371,50,chromosome
DRR199371,54,chromosome
DRR199371,51,plasmid
DRR199371,55,chromosome
DRR199371,52,chromosome
DRR199371,57,chromosome
DRR199371,60,chromosome
DRR199371,56,chromosome
DRR199371,53,plasmid
DRR199371,58,chromosome
DRR199371,61,plasmid
DRR199371,59,plasmid
DRR199371,62,plasmid
DRR199371,63,plasmid
DRR199371,64,chromosome
DRR199371,65,chromosome
DRR199371,66,plasmid
DRR199371,68,plasmid
DRR199371,69,chromosome
DRR199371,70,chromosome
DRR199371,71,chromosome
DRR199371,67,plasmid
DRR199371,73,chromosome
DRR199371,72,plasmid
DRR199371,75,plasmid
DRR199371,78,chromosome
DRR199371,81,chromosome
DRR199371,80,chromosome
DRR199371,74,plasmid
DRR199371,82,chromosome
DRR199371,79,plasmid
DRR199371,76,unclassified
DRR199371,77,unclassified
DRR199371,85,plasmid
DRR199371,84,chromosome
DRR199371,86,plasmid
DRR199371,87,plasmid
DRR199371,88,chromosome
DRR199371,89,chromosome
DRR199371,90,chromosome
DRR199371,83,unclassified
DRR199371,91,plasmid
DRR199371,92,plasmid
DRR199371,93,chromosome
DRR199371,94,plasmid
DRR199371,96,chromosome
DRR199371,98,plasmid
DRR199371,97,plasmid
DRR199371,95,unclassified
DRR199371,100,chromosome
DRR199371,101,plasmid
DRR199371,102,chromosome
DRR199371,99,plasmid
DRR199371,104,plasmid
DRR199371,106,chromosome
DRR199371,107,plasmid
DRR199371,109,chromosome
DRR199371,110,plasmid
DRR199371,111,plasmid
DRR199371,103,plasmid
DRR199371,108,unclassified
DRR199371,112,chromosome
DRR199371,113,chromosome
DRR199371,116,chromosome
DRR199371,118,plasmid
DRR199371,114,chromosome
DRR199371,115,chromosome
DRR199371,105,unclassified
DRR199371,117,plasmid
DRR199371,119,chromosome
DRR199371,120,plasmid
DRR199371,121,plasmid
DRR199371,122,plasmid
DRR199371,126,chromosome
DRR199371,125,chromosome
DRR199371,127,plasmid
DRR199371,123,chromosome
DRR199371,124,plasmid
DRR199371,128,chromosome
DRR199371,129,chromosome
DRR199371,130,chromosome
DRR199371,131,plasmid
DRR199371,135,chromosome
DRR199371,136,chromosome
DRR199371,133,plasmid
DRR199371,137,chromosome
DRR199371,132,unclassified
DRR199371,139,chromosome
DRR199371,141,plasmid
DRR199371,142,chromosome
DRR199371,140,plasmid
DRR199371,134,chromosome
DRR199371,138,plasmid
DRR199371,143,plasmid
DRR199371,144,chromosome
DRR199371,145,plasmid
DRR199371,146,plasmid
DRR199371,147,chromosome
DRR199371,148,plasmid
DRR199371,150,chromosome
DRR199371,151,chromosome
DRR199371,154,chromosome
DRR199371,149,plasmid
DRR199371,152,plasmid
DRR199371,155,chromosome
DRR199371,153,plasmid
DRR199371,156,chromosome
DRR199371,157,chromosome
DRR199371,158,plasmid
DRR199371,159,plasmid
DRR199371,164,chromosome
DRR199371,161,chromosome
DRR199371,162,chromosome
DRR199371,160,plasmid
DRR199371,165,plasmid
DRR199371,163,chromosome
DRR199371,166,chromosome
DRR199371,167,chromosome
DRR199371,168,chromosome
DRR199371,170,chromosome
DRR199371,173,chromosome
DRR199371,171,unclassified
DRR199371,169,plasmid
DRR199371,174,chromosome
DRR199371,172,plasmid
DRR199371,175,plasmid
DRR199371,176,plasmid
DRR199371,177,chromosome
DRR199371,178,plasmid
DRR199371,181,chromosome
DRR199371,180,chromosome
DRR199371,182,chromosome
DRR199371,179,plasmid
DRR199371,184,plasmid
DRR199371,187,chromosome
DRR199371,185,plasmid
DRR199371,183,chromosome
DRR199371,189,plasmid
DRR199371,186,unclassified
DRR199371,190,unclassified
DRR199371,191,unclassified
DRR199371,193,plasmid
DRR199371,188,plasmid
DRR199371,194,chromosome
DRR199371,192,chromosome
DRR199371,195,chromosome
DRR199371,196,chromosome
DRR199371,197,chromosome
DRR199371,198,chromosome
DRR199371,200,plasmid
DRR199371,203,plasmid
DRR199371,201,chromosome
DRR199371,199,plasmid
DRR199371,202,chromosome
